index,smiles,half-life
582,CC(C)NC(=O)c1nc(-c2ccc(Cl)nc2)c2cnccn12,30.0
1071,COC(=O)CNC(=O)c1nc(-c2ccc(Cl)nc2)c2cnccn12,16.42
577,C[S+](=O)([O-])c1ccc(-c2nc(C(=O)N3CCOCC3)n3ccncc23)cc1,30.0
857,O=C(c1nc(-c2ccc(Cl)cc2Cl)c2cnccn12)N1CCOCC1,23.64
557,CN(C(=O)c1cn2c(-c3ccc(C(F)(F)F)cc3)cnc2cn1)c1ccc(C#N)cc1,30.0
558,CNC(=O)c1ccc(-c2cnc3cnc(C(=O)N(C)c4ccc(Cl)cc4)cn23)cc1,30.0
549,NC1(c2ccc(NC(=O)c3ccnc(-c4cc(C(=O)O)ccn4)c3)cc2)CC1,30.0
550,COC(=O)c1ccnc(-c2cc(C(=O)Nc3ccc(C4(N)CC4)cc3)ccn2)c1,30.0
548,O=C(O)CCNc1cc(N2CCc3ccccc3CC2)nc(-c2cccnc2)n1,30.0
2112,CCOC(=O)CCNc1cc(N2CCc3ccccc3CC2)nc(-c2cccnc2)n1,2.31
547,O=C(O)c1ccnc(-c2cc(C(=O)NCCc3ccccc3)ccn2)c1,30.0
2204,COC(=O)c1ccnc(-c2cc(C(=O)NCCc3ccccc3)ccn2)c1,1.98
536,O=C(O)CCNc1cc(N2CCc3ccccc3CC2)nc(-c2ccccn2)n1,30.0
2412,CCOC(=O)CCNc1cc(N2CCc3ccccc3CC2)nc(-c2ccccn2)n1,1.5
530,NC(=O)c1cccc(-c2cc(Nc3ccc(OC(F)(F)F)cc3)ncn2)c1,30.0
543,O=C(NCCO)c1cccc(-c2cc(Nc3ccc(OC(F)(F)F)cc3)ncn2)c1,30.0
449,O=[S+]([O-])(Nc1ccc(C2CCNCC2)cc1)c1ccc(NCc2ccc(Br)cc2O)cc1,30.0
450,O=[S+]([O-])(Nc1ccc(C2CCNCC2)cc1)c1ccc(NCc2ccc(Cl)cc2O)cc1,30.0
448,Cc1ccc(S(=O)(=O)Nc2cnccc2C(=O)Nc2nc(C(=O)O)cs2)cc1,30.0
2231,CCOC(=O)c1csc(NC(=O)c2ccncc2NS(=O)(=O)c2ccc(C)cc2)n1,1.9
429,N#Cc1cnc(NS(=O)(=O)c2ccc(NC(=O)Cc3ccc(F)c(Cl)c3)cc2)s1,30.0
440,O=C(Cc1ccccc1)Nc1ccc(S(=O)(=O)Nc2nccs2)cc1,30.0
400,NS(=O)(=O)c1ccc(NC(=O)c2cc3ncccn3n2)cc1,30.0
2002,CCc1ccc(NC(=O)c2cc3ncccn3n2)cc1,2.8
396,CC(=O)NCc1ccc(-c2csc(Nc3cccc(C)c3)n2)o1,30.0
401,CC(=O)NCc1ccc(-c2csc(Nc3cc(C)cc(C)c3)n2)o1,30.0
363,CCNC(=O)C[C@@H]1N=C(c2ccc(Cl)cc2)c2cc(OC)ccc2-n2c(C)nnc21,30.0
916,Cc1nnc2n1-c1ccc(Cl)cc1C(c1ccccc1)=NC2,21.25
336,Nc1ncc(S(=O)(=O)N2CCOCC2)s1,30.0
337,CC(=O)Nc1ncc(S(=O)(=O)N2CCOCC2)s1,30.0
332,COc1cc(Cl)cn2c(-c3cccc(NC4CNC4)n3)cnc12,30.0
1177,Clc1ccc2ncc(-c3cccc(NC4CNC4)n3)n2c1,13.59
330,COc1ccc(Cl)cc1C(=O)NCCc1ccc(S(N)(=O)=O)cc1,30.0
2409,CCOc1ccc(CCNC(=O)c2ccccc2)cc1OCC,1.5
325,Cc1ccc(-c2csc(Nc3ccc(S(=O)(=O)Nc4nccs4)cc3)n2)cc1C,30.0
326,O=S(=O)(Nc1nccs1)c1ccc(Nc2nc(-c3ccc(F)cc3)cs2)cc1,30.0
263,Cc1cc(C)nc(NC(=S)N2CCN(c3cc(C(F)(F)F)nc4ccccc34)CC2)c1,30.0
271,Cc1cc(C)nc(NC(=S)N2CCN(c3cc(C(F)(F)F)nc4ccc(C(F)(F)F)cc34)CC2)c1,30.0
261,Cc1cc(C)nc(NC(=S)N2CCN(Cc3cccc(C(F)(F)F)c3)CC2)c1,30.0
554,Cc1cc(C)nc(NC(=S)N2CCN(Cc3ccc(C(F)(F)F)cc3)CC2)c1,30.0
256,Cc1cc(SCc2sc(-c3ccc(C(F)(F)F)cc3)nc2C)ccc1OCC(=O)O,30.0
923,Cc1cc(SCc2sc(-c3ccc(C(F)(F)F)c(F)c3)nc2C)ccc1OCC(=O)O,21.0
241,O=C(NC1CCCc2c1cnn2-c1ccc(F)cc1F)c1ccccc1,30.0
2528,Cc1cccc(-n2ncc3c2CCCC3NC(=O)c2c(F)ccc(F)c2F)c1C,0.96
231,CC(=O)c1ccc(N2CCN(S(=O)(=O)c3ccc4c(c3)n(C)c(=O)n4C)CC2)cc1,30.0
233,CC(=O)c1ccc(N2CCN(S(=O)(=O)c3ccc4[nH]c(=O)[nH]c4c3)CC2)cc1,30.0
222,O=C(O)C1CCN(c2ncc(-c3ccc4c(c3)OCCCO4)s2)CC1,30.0
2094,CCOC(=O)C1CCN(c2ncc(-c3ccc4c(c3)OCCCO4)s2)CC1,2.37
218,CC(=O)c1ccc(N2CCN(S(=O)(=O)c3ccc4c(c3)CC(=O)N4)CC2)cc1,30.0
770,CC(=O)c1ccc(N2CCN(S(=O)(=O)c3cc4c(cc3Cl)NC(=O)C4)CC2)cc1,28.0
216,Cn1c2cc([S+](C)[O-])sc2c2cnn(Cc3cccc(N)c3)c(=O)c21,30.0
1880,CSc1cc2c(s1)c1cnn(Cc3cccc(N)c3)c(=O)c1n2C,3.6
881,CN=C1CN=C(c2ccc[nH]2)c2cc(Cl)ccc2N1,22.99
881,CN=C1CN=C(c2ccc[nH]2)c2cc(Cl)ccc2N1,22.99
199,NC(=O)C1CCN(c2ncc(Br)cn2)CC1,30.0
200,NC(=O)C1CCN(c2nccc(Cl)n2)CC1,30.0
179,CCC(=O)NC(c1cccs1)c1cc([N+](=O)[O-])c2cccnc2c1O,30.0
1714,CC(=O)NC(c1cccs1)c1cc(Br)c2cccnc2c1O,5.21
160,Cn1nnnc1Sc1ncnc2sccc12,30.0
981,Cn1nnnc1Sc1ncnc2scc(Br)c12,19.58
157,CCN(CC)CCNC(=O)c1c(C)[nH]c(C=C2C(=O)Nc3ccc(F)cc32)c1C,30.0
1727,O=C1Nc2ccccc2/C1=C/c1ccc[nH]1,5.1
155,CN1C[C@@H]2C[C@H]1CN2c1cc2c(cc1F)c(=O)c(C(=O)O)cn2C1CC1,30.0
720,O=C(O)c1cn(C2CC2)c2cc(N3C[C@@H]4C[C@H]3CN4)c(F)cc2c1=O,30.0
148,CNS(=O)(=O)c1cc(-c2nn3c(C)nnc3c3ccccc23)ccc1C,30.0
1760,COCCNS(=O)(=O)c1cc(-c2nn3c(C)nnc3c3ccccc23)ccc1C,4.77
142,Cc1cccc(C(=O)Nc2ccc(N3CCC(N4CCCCC4)CC3)c(C(=O)O)c2)c1,30.0
143,O=C(Nc1ccc(N2CCC(N3CCCCC3)CC2)c(C(=O)O)c1)c1ccc(Br)cc1,30.0
131,COCCNc1ncnc2onc(-c3ccc(F)cc3)c12,30.0
1230,CC(C)CNc1ncnc2onc(-c3ccc(Cl)cc3)c12,12.0
114,COc1cc(NC(=O)c2nc3ccccc3n(C)c2=O)cc(OC)c1OC,30.0
1970,COC(=O)c1ccc(NC(=O)c2nc3ccccc3n(C)c2=O)cc1,2.98
113,Cc1nc2sccn2c(=O)c1S(=O)(=O)Nc1ccc(N2CCN(S(C)(=O)=O)CC2)cc1,30.0
1032,Cc1nc2sccn2c(=O)c1S(=O)(=O)Nc1ccc(N2CCN(C)CC2)cc1,17.84
112,Cc1nnc2c3ccccc3nc(N3CCN(c4ccccc4)CC3)n12,30.0
1041,Cc1cccc(N2CCN(c3nc4ccccc4c4nnc(C)n34)CC2)c1C,17.56
98,O=C(Nc1ccc2oc(-c3cccnc3)nc2c1)c1ccc(-c2cccc(Cl)c2)o1,30.0
1145,O=C(Nc1ccc2oc(-c3cccnc3)nc2c1)c1ccc(-c2ccccc2)o1,14.41
89,CCN1CCCC1CNC(=O)c1cc(S(=O)(=O)CC)c(N)cc1OC,30.0
2290,CCc1cc(Cl)c(OC)c(C(=O)NC[C@@H]2CCCN2CC)c1O,1.71
74,CCCCCn1c(=O)[nH]c2cc(C(=O)NCCCN3CCCCC3)ccc2c1=O,30.0
1079,CCCCCn1c(=O)[nH]c2cc(C(=O)NCCCN3CCC(C)CC3)ccc2c1=O,16.0
60,CCCOc1ccc2nc(NC(=O)OC)[nH]c2c1,30.0
1343,COC(=O)Nc1nc2ccc(SC(C)C)cc2[nH]1,9.99
59,CC[C@@]1(O)C(=O)OCc2c1cc1n(c2=O)Cc2cc3ccccc3nc2-1,30.0
728,CC[C@@]1(O)C(=O)OCc2c1cc1n(c2=O)Cc2c-1nc1ccccc1c2CCNC(C)C,30.0
45,O=c1c(-c2ccc(O)cc2)coc2cc(O)ccc12,30.0
51,O=c1c(-c2ccc(O)cc2)coc2cc(O)cc(O)c12,30.0
35,OCCNc1ncnc2c1ncn2[C@@H]1O[C@@H](CO)[C@H](O)[C@@H]1O,30.0
40,Nc1ncnc2c1ncn2[C@H]1O[C@@H](CO)[C@@H](O)[C@H]1N,30.0
24,Nc1c(-c2ccccc2)cnc2c(-c3ccccc3)cnn12,30.0
25,Cc1nc2c(-c3ccccc3)cnn2c(N)c1-c1ccccc1,30.0
20,C#CC1(O)CCC2C3CCC4=C/C(=N/OCC(=O)NCC(=O)NC(C(=O)O)C(C)C)CC[C@]4(C)C3CC[C@@]21C,30.0
1845,C#C[C@]1(OC(C)=O)CC[C@H]2[C@@H]3CCC4=C/C(=N/O)CC[C@@H]4[C@H]3CC[C@@]21CC,3.98
4,CC(C)(C)n1nc(-c2ccc(Cl)cc2)c2c(N)ncnc21,30.0
1753,Cc1ccc(-c2nn(C(C)(C)C)c3ncnc(N)c23)cc1,4.87
2531,CCNC(=O)N1CCCN(c2ccc(C(=O)NCCc3ccc(Cl)cc3Cl)cc2NC(=O)c2cccc(Cl)c2)CC1,0.9
2527,COCCNC(=O)[C@H]1C[C@H](Oc2ccccc2)CN1Cc1ccc2[nH]ccc2c1,0.97
2525,COC(=O)[C@H](Cc1ccc(O[S+](=O)([O-])c2cccc3cnccc23)cc1)N[S+](=O)([O-])c1ccc2cnccc2c1,1.0
2524,CN1CCc2cc3c(cc2C1)OCO3,1.0
2523,CN([C@@H](Cc1ccc(OS(=O)(=O)c2cccc3cnccc23)cc1)C(=O)N1CCN(c2ccccc2)CC1)S(=O)(=O)c1cccc2cnccc12,1.0
2522,COc1c(C)c2c(c(O)c1C/C=C(\C)CCC(=O)OCCN1CCOCC1)C(=O)OC2,1.0
2521,Cc1ccc(S(=O)(=O)N2CCCc3cc(NS(=O)(=O)c4ccccc4)ccc32)cc1,1.0
2519,Cc1cccc2nc(-c3cccnc3)c(Nc3ccc(C(C)C)cc3)n12,1.0
2518,Cc1ccc(S(=O)(=O)NC2CCCCC2)cc1,1.0
2517,COC(=O)CSc1nc(-c2ccccc2)cc(-c2ccco2)c1C#N,1.0
2516,CCOC(=O)C1CCN(C(=O)Nc2ccc3c(c2)nc(C)n3C)CC1,1.0
2515,O=C(COC(=O)CCC(=O)c1cccs1)NCc1ccco1,1.0
2514,Cc1ccc(S(=O)(=O)NCc2ccccc2)cc1,1.0
2513,Cc1cnc(SCc2ccccn2)nc1C1CCCN(C(=O)c2scc3c2CCCC3)C1,1.01
2512,O=c1[nH]nc(Sc2ncc([N+](=O)[O-])s2)n1-c1ccc2c(c1)OCCO2,1.02
2511,Cc1ccc(NS(=O)(=O)c2c(C)[nH]c(C)c2C(=O)N2CCCC2)cc1Cl,1.03
2510,Cn1nnnc1Sc1ncnc2scc(-c3cc4ccccc4o3)c12,1.05
2509,CC(C)NC(=O)C1CCN(C(=O)c2cc3sccc3n2Cc2ccc(Cl)cc2)CC1,1.05
2507,CC(C)n1cc(-c2ccc3c(c2)N(C)CC3)c2c(NS(=O)(=O)c3ccn(C)n3)ccnc21,1.07
2506,CCN(CC)C(=O)N1c2ccccc2C=Cc2ccccc21,1.07
2503,CN1CCN(C2=Nc3ccccc3Sc3ccc(Cl)cc32)CC1,1.11
2501,CCC(CC)C(=O)NC[C@@H]1C=C(C)[C@H](Cc2nc3c(C)cccc3[nH]2)C[C@H]1C(C)C,1.12
2498,CC(CNC(=O)C1CCN(Cc2cc3ccccc3n2Cc2ccccc2)CC1)c1ccccc1,1.15
2496,CC(C)CS(=O)(=O)c1oc(-c2ccc(F)cc2)nc1S(=O)(=O)c1ccccc1,1.18
2495,Cc1ccc(CN2C(=O)C(O)(CC(=O)c3ccc(C)cc3)c3ccccc32)cc1,1.18
2494,O=C(CSc1nc(-c2ccc(F)cc2)[nH]c1-c1ccc(F)cc1)Nc1ccc2c(c1)OCCO2,1.19
2493,COc1ccc(CN2C(=O)[C@@H]3C[C@@H](CN3Cc3cccs3)Oc3ccccc32)cc1,1.2
2492,CSc1nn(Cc2cccc(C)c2)c(N)c1S(=O)(=O)c1ccccc1,1.2
2491,CCOC(=O)C1=C(CN(CC)Cc2ccccc2)NC(=O)NC1c1ccc(OC(C)C)cc1,1.2
2485,O=S(=O)(Nc1ccc(-c2cccnc2)c2cccnc12)c1cccc(C(F)(F)F)c1,1.25
2484,CCc1ccccc1-n1c(SCC(=O)Nc2ccc(C)cc2)nc2n[nH]c(C)c2c1=N,1.25
2483,Cc1sc2c(c1C)C(c1ccc(Cl)cc1)=N[C@@H](CC(=O)Nc1ccc(OCCOCCOCCOCCNc3cccc4c3C(=O)N(C3CCC(=O)NC3=O)C4=O)cc1)c1nnc(C)n1-2,1.26
2482,COc1cccc(C(=O)NCCSc2c(-c3ccc(F)cc3)[nH]c3ccccc23)c1OC,1.26
2481,Nc1c(S(=O)(=O)c2cccs2)c2nc3ccccc3nc2n1Cc1ccccc1,1.27
2479,Cc1cccc(N2CCN(C(=O)c3ccc4c(c3)C(O)CCCCCN4C)CC2)c1,1.28
2478,CN(C)CCOC1=Cc2ccccc2Sc2ccc(Cl)cc21,1.29
2477,CC1=C[C@@H](CN2C(=O)C(C)=C(C)C2=O)[C@H](C(C)C)C[C@H]1Cc1nc2c(C)cccc2[nH]1,1.3
2475,COC(=O)C1=C(C)NC(C)=C(C(=O)O[C@@H]2CCCN(Cc3ccccc3)C2)[C@@H]1c1cccc([N+](=O)[O-])c1,1.3
2474,CCOc1ccc(NC(=O)c2ccc(F)c(S(=O)(=O)N(CC)Cc3ccccc3)c2)cc1,1.3
2473,Nc1ncc(S(=O)(=O)N2CCN(c3ccccc3)CC2)cn1,1.3
2472,CC(=O)N1CCc2cc(S(=O)(=O)NCCC3=CCCCC3)ccc21,1.3
2471,Cc1nn2c(c1-c1ccccc1-c1ccccc1)N(CCC(C)C)CCC2,1.31
2470,Cc1ccc(-c2nnc(Nc3ccc(Br)cc3)c3ccccc23)cc1S(=O)(=O)N1CCN(C)CC1,1.31
2469,Cc1ccc(NC(=O)c2c(N3CCCC3=O)c3cc(C)ccc3n2C)c(C)c1,1.31
2468,CCCCCn1c(CCCNC(=O)c2ccccc2OC)nc2ccccc21,1.31
2467,CCc1ccc(OC(C)C(=O)N2CCC(c3nc4ccccc4o3)CC2)cc1,1.32
2465,CCOc1ccc(NC(=O)CC2C(=O)N(c3ccc(F)cc3)C(=O)N2CCc2sccc2C)cc1,1.33
2464,CN(C)c1ccc(S(=O)(=O)N2CCCCC2)cc1NS(=O)(=O)c1ccc2ccccc2c1,1.34
2463,Cc1ccc(CNCc2cn[nH]c2-c2ccc(C)cc2)cc1,1.34
2461,COc1cccc(CNCCSc2nnnn2C)c1OCc1ccc(Cl)cc1Cl,1.35
2459,CCOC(=O)C1CCN(C(=O)C(C)(C)NC(=O)Nc2ccc(Cl)cc2Cl)CC1,1.36
2458,CCCN(C(=O)c1sc2nc3n(c(=O)c2c1C)CCCC3)c1ccccc1C,1.36
2457,CN1CCC(N(Cc2cccs2)c2ccccc2)CC1,1.37
2456,CCCc1oc2ccc(NS(=O)(=O)c3ccc(OC)cc3)cc2c1C(=O)OCC,1.37
2454,CCOc1ccc(CCNC(=O)c2cc3ccccc3n2C)cc1OCC,1.38
2451,CN(C(=O)COC(=O)c1csc(NCc2ccccc2)n1)c1ccccc1,1.4
2450,CN1CCCC(CC2c3ccccc3Sc3ccccc32)C1,1.4
2449,CCOC(=O)C1CCN(C(=O)C(C)(C)NC(=O)Nc2ccc(-c3ccccc3)cc2)CC1,1.4
2447,COc1ccc(OC)c(-c2nnc3n2N=C(c2c(OC)cccc2OC)CS3)c1,1.4
2446,Cc1cccc([C@H]2[C@@H]3C=CC[C@@H](C)[C@@H]3C(=O)N2Cc2ccccc2)c1,1.4
2445,O=c1[nH]c(C2CCN(S(=O)(=O)c3ccc4c(c3)OCCO4)CC2)nc2c1nnn2Cc1c(F)cccc1Cl,1.4
2443,O=C(NCC1Cn2cccc2CN1Cc1cccnc1)Nc1ccccc1,1.41
2442,Cc1nn2c(c1-c1ccccc1OCc1ccccc1)N(C(=O)Cc1ccc3c(c1)OCO3)CCC2,1.41
2440,CCc1cccc(NC(=O)c2c(C)oc3nc(C)nc(N4CCCC4)c23)c1,1.41
2438,Cc1cccc(CS(=O)(=O)c2ncc(Cl)c(C(=O)Nc3nc4ccc(F)cc4s3)n2)c1,1.43
2434,O=C(Nc1ccccc1)C1CCN(c2ncc(-c3ccc4c(c3)OCCCO4)s2)CC1,1.44
2433,CN(Cc1cccs1)c1ncnc2ccc(-c3ccc4c(c3)OCO4)cc12,1.44
2432,O=C(COc1ccccc1)NCC(c1cccs1)S(=O)(=O)c1ccc(Cl)cc1,1.44
2430,CC1CCN(S(=O)(=O)c2ccc3c(ccc(=O)n3CC(=O)NCc3ccc(Cl)cc3)c2)CC1,1.45
2429,CCOc1ccccc1N(CC(=O)N1CCOCC1)S(=O)(=O)c1ccc(SC)cc1,1.45
2428,O=C(Oc1ccc[nH]c1=O)c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1,1.46
2427,COC(=O)c1sccc1NC(=O)c1sccc1C,1.46
2426,Fc1ccccc1CNCc1ccc(-c2ccnc3[nH]ccc23)cc1,1.47
2425,CCc1ccc2ncc(C(=O)c3ccc(C)c(C)c3)c(N3CCC(C(N)=O)CC3)c2c1,1.47
2424,COc1ccc(Cn2c(CCC(=O)Nc3cc(C)cc(C)c3)nc3cccnc32)cc1,1.47
2422,CCCC1=Nc2cc(C(=O)NC3CCCCC3)ccc2Sc2ccc(C)cc21,1.48
2421,CC(=O)c1c(C)oc2ccc(N(C(=O)Oc3ccccc3)S(=O)(=O)c3ccccc3)cc12,1.48
2420,O=C(c1cccs1)c1nonc1C(=O)c1cccs1,1.49
2417,O=C(Nc1ccc2c(N3CCCCC3)ncnc2c1)c1cc(F)cc(F)c1,1.5
2416,CCOc1ccc(CCNC(=O)c2ccnn2Cc2cccc(C)c2)cc1OCC,1.5
2414,CCOc1ccc(CCNC(=O)c2cc3sccc3n2Cc2ccccn2)cc1OCC,1.5
2411,CCCc1ccc(NC(=O)c2ccc3c(c2)NC(=O)CS3)cc1,1.5
2410,CCOC(=O)C1CCN(C(=O)C2(NC(=O)Nc3ccccc3Cl)CCCC2)CC1,1.5
2408,C=Cc1ccc(C(=O)N2CCCC(CCC(=O)N3CCN(c4ccccn4)CC3)C2)cc1,1.5
2406,c1ccc(-c2csc3ncnc(Sc4nnn(-c5ccccc5)n4)c23)cc1,1.5
2405,CCN(c1ccccc1)S(=O)(=O)c1cc(C(=O)Nc2ccc(Br)cc2)ccc1F,1.5
2403,COc1ccc(OC)c(N2C(=O)C(Cl)=C(N3CCCCC3)C2=O)c1,1.5
2402,COc1ccc(-c2cn[nH]c2-c2ccc(OC)cc2)cc1,1.5
2401,CC1CCN(C(=O)c2ccc(-c3ccc(N4CCSCC4)nc3)cc2)CC1,1.52
2400,COc1ccccc1OCCNCC(O)COc1cccc2[nH]c3ccccc3c12,1.52
2399,O=c1cc(CSc2ccc(Cl)cc2)nc(-c2ccccn2)[nH]1,1.52
2397,O=C(Nc1ccccc1)C1CCN(c2nc(-c3ccc(Br)cc3)cs2)CC1,1.53
2394,CC1=Nc2cc(C(=O)NCCc3ccccc3)ccc2Sc2c(C)ccc(C)c21,1.54
2392,O=C(c1cc2ccccc2[nH]1)N1CCc2c(n(Cc3cccnc3)n(CCc3ccccc3)c2=O)C1,1.55
2390,Cc1nc2ccc(NC(=O)c3cc(S(=O)(=O)N(C)c4ccccc4)ccc3Cl)cc2s1,1.55
2389,Cc1ccc2c(c1)N(S(=O)(=O)c1cc(-c3onc(C)c3C)ccc1C)CCO2,1.56
2388,CC1CC(C)(C)N(C(=O)CN2C(=O)c3ccccc3C2=O)c2ccccc21,1.56
2387,Cc1cccc(N(C)c2nc3ccccc3c3nnc(C)n23)c1,1.57
2385,Cc1ccc(S(=O)(=O)N2CCN(C(=O)c3cc4c(s3)CCC4)CC2)cc1,1.58
2383,CC(=O)O[C@H]1CC[C@]2(C)C(=CC[C@@H]3[C@@H]2CC[C@]2(C)[C@@H]3C[C@H]3O[C@]4(CC[C@H](C)CN4)[C@H](C)[C@@H]32)C1,1.58
2382,CC(C)C[C@H]1C(=O)N2CCC[C@H]2[C@]2(O)O[C@](NC(=O)[C@@H]3C=C4c5cccc6[nH]c(Br)c(c56)C[C@H]4N(C)C3)(C(C)C)C(=O)N12,1.59
2381,COc1cccc(NCCC2(c3ccccc3)CC(C)(C)OC(C)(C)C2)c1,1.6
2380,CC(C)(C)OC(=O)N[C@@H](Cc1ccc(O[S+](=O)([O-])c2cccc3cnccc23)cc1)C(=O)N1CCN(Cc2ccccc2)CC1,1.6
2379,CCOc1ccc(CCNC(=O)c2cc3ccccc3n2CCN2CCOCC2)cc1OCC,1.6
2376,O=C(Nc1nc(-c2ccccc2)cs1)c1ccncc1NS(=O)(=O)c1ccc(N2CCCC2=O)cc1,1.6
2374,CCOc1ccc(CCNC(=O)c2cc3sccc3n2CCN2CCOCC2)cc1OCC,1.6
2372,CCOc1ccc(CCNC(=O)c2cc3sccc3n2Cc2ccncc2)cc1OCC,1.6
2369,Cc1ccc(C)c(S(=O)(=O)NCC2CN(Cc3ccccc3)CCO2)c1,1.6
2367,COc1cccc(CNc2ccc(S(=O)(=O)Nc3cccs3)cc2)c1O,1.6
2366,Cc1ccc(S(=O)(=O)Nc2ccccc2CNc2nc(-c3ccccc3)cs2)cc1,1.6
2365,Cc1ccc(S(=O)(=O)Nc2ccccc2C(=O)Nc2nccs2)cc1,1.6
2358,CCOc1ccc(CCNC(=O)c2cc3c(s2)CCC3)cc1OCC,1.6
2357,CCOc1ccc(CCNC(=O)c2cc3ccccc3o2)cc1OCC,1.6
2354,COc1ccc(C2Nc3ccccc3C(=O)N2Cc2ccco2)cc1,1.6
2351,Cc1cc(C)nc(N2CCCC(C(=O)NCCc3ccc(F)cc3)C2)n1,1.6
2350,COc1ccc(CN(C2CCCCC2C)S(=O)(=O)c2ccc(S(=O)(=O)N(C)C)cc2)cc1OC,1.6
2349,c1cnc(N2CCN(Cc3c[nH]c4ccccc34)CC2)nc1,1.6
2346,CCOC(=O)c1nc(Nc2ccc(N3CCC(C)CC3)cc2)c2ccccc2n1,1.62
2344,CC(C)(C)CN1CCNc2cc(Nc3ccccc3)ncc2C1,1.64
2343,CN(Cc1ccccc1)C(=O)c1ccc(S(=O)(=O)Nc2ccccc2)cc1,1.64
2340,O=C(NCCCc1ccccc1)c1cccc(-c2cc(O)c3ncccc3c2)c1,1.65
2338,COc1ccc2[nH]cc(CCNC(=O)c3cnn(-c4ccc(C)cc4)c3C3CCN(C(=O)OC(C)(C)C)CC3)c2c1,1.65
2337,O=C(CCCN1CCC2(CC1)C(=O)N(Cc1cccc(F)c1)CN2c1ccccc1)c1ccc(F)cc1,1.65
2336,CC(C)N(CCC(=O)c1ccc2ccccc2c1)Cc1ccccc1,1.65
2335,CCOc1ccc(CCNC(=O)c2cccc(C(=O)c3ccccc3)c2)cc1OCC,1.66
2334,O=C(Cc1c[nH]c2ncc(-c3ccc(Cl)cc3)cc12)NCc1cccnc1,1.66
2331,Cc1ccccc1C(C(=O)NC1CCCC1)N(C(=O)Cn1cnc2ccccc21)c1cccc(F)c1,1.67
2330,CC(C)c1ccc(OCc2nc3c(n2Cc2ccccc2)C(=O)N(CC2CCOCC2)CCN3)cc1,1.68
2329,COc1ccccc1N1CCN(C2CCCCC2NS(=O)(=O)c2ccccc2)CC1,1.69
2328,C[C@@H]1C(=O)O[C@H]2[C@H]1CC[C@@]1(C)Cc3sc(NS(=O)(=O)Cc4ccccc4)nc3[C@@H](C)[C@H]21,1.69
2327,COc1ccc(-c2noc(CSc3nnc(Cc4ccccc4)n3-c3ccc(F)cc3)n2)cc1,1.69
2326,Cc1ccc(S(=O)(=O)Nc2ccccc2N2CCCCC2)cc1,1.69
2325,CCOC(=O)C1CCN(c2ncnc3c2c(-c2ccccc2)cn3-c2ccccc2)CC1,1.69
2324,CSc1nnc2c3ccccc3n(CCc3ccccc3)c2n1,1.69
2323,O=C(Nc1cccc(Cc2ccccc2)n1)c1ccc(-c2cccc([N+](=O)[O-])c2)o1,1.7
2322,CCOc1ccc(CCNC(=O)c2cc3cccnc3n2Cc2cccc(C)n2)cc1OCC,1.7
2321,CCOc1ccc(CCNC(=O)c2cc3cccnc3n2Cc2cccc(C)c2)cc1OCC,1.7
2317,COc1cccc(CNC(=O)c2ccc(N3CCCC3)c(NC(=O)Nc3ccccc3F)c2)c1,1.7
2314,Cc1ccc(S(=O)(=O)Nc2ccccc2Nc2nc(-c3ccccc3)cs2)cc1,1.7
2309,Cc1ccc(OCCn2c(CCNC(=O)N3CCCCC3)nc3ccccc32)cc1,1.7
2308,CCOC(=O)C1CCN(C(=O)C2(NC(=O)Nc3ccccc3Cl)CCC2)CC1,1.7
2307,CCOc1ccc(CCNC(=O)c2ccc3ccccc3n2)cc1OCC,1.7
2304,NC(=O)C1CCN(c2nc(-c3ccc4c(c3)OCO4)cs2)CC1,1.7
2301,Clc1ccccc1-c1nnc2sc(-c3ccc4c(c3)OCO4)nn12,1.7
2298,Cc1noc(C)c1C(=O)N1CCC2(CCCN(C(c3ccccc3)c3ccccc3)C2)CC1,1.7
2296,CC(CCc1ccc(O)cc1)NCc1ccc(Cl)cc1Cl,1.7
2295,Cc1[nH]c2ccccc2c1CN1CCN(c2ccccn2)CC1,1.7
2294,Oc1ccc(C(=S)N2CCN(c3cccc(Cl)c3)CC2)cc1,1.7
2293,NC(=O)C1CCN(c2nccc(-c3ccc4c(c3)OCCO4)n2)CC1,1.71
2291,O=C(NCCc1ccccc1)C1CCN(c2nc(-c3ccc(Br)cc3)cs2)CC1,1.71
2289,CCOc1ccc(C(=O)Nc2ccc(S(=O)(=O)N3CCCCC3c3cccnc3)cc2)cc1,1.71
2288,CN1CCN(C(=O)Cc2c[nH]c3ncc(-c4ccccc4Oc4ccccc4)cc23)CC1,1.72
2287,CN1CCN(c2ccc(Nc3c4ccccc4nc4ccccc34)cc2)CC1,1.72
2286,Cn1nnnc1SCCCNCc1cccc(OCc2ccccc2Cl)c1,1.72
2285,CC1Cc2cc(S(=O)(=O)NCc3ccc(N(C)C)cc3)ccc2N1C(=O)C1CCC1,1.73
2284,CCN(CC)CCOc1ccc(Cc2ccccc2)cc1,1.73
2282,c1ccc(Nc2cc3c(cn2)CN(Cc2ccsc2)CCN3)cc1,1.74
2281,CN(C(=O)OC(C)(C)C)[C@@H](Cc1ccc(O[S+](=O)([O-])c2cccc3cnccc23)cc1)C(=O)N1CCN(C(=O)OCc2ccccc2)CC1,1.74
