Trial Number,Parameters,RMSD,Predictions,Std
952,"{'n_estimators': 500, 'max_features': 'sqrt', 'max_depth': 2}",0.1317549616151117,"[0.014502951051936037, 0.01047328768558952, 0.015914228961059453, 0.011754206868808686, 0.015082598198053012, 0.01365296665417917, 0.012700470843332748, 0.01165504103807468, 0.016365585997483365, 0.01493936806664292, 0.011925678876819154, 0.011662377998296253, 0.011653105416735374, 0.011445768035055282, 0.009768404886182065, 0.010535374490136874, 0.010569206468378852, 0.009767626004062514, 0.009700795021967488, 0.009873976181928307, 0.011349577405142162, 0.009643727087718601, 0.009627622564884456, 0.010998501965564714, 0.009266642730785925, 0.013532407466511603, 0.009529748266262834, 0.009442184694981703, 0.011768728033285781, 0.012491582381099776, 0.01307767207132208, 0.010578950240172857, 0.010537970254216744, 0.021849876473115797, 0.27182741880951017, 0.009613068278261035, 0.009230926079085442, 0.009747727439692962, 0.012418336190283754, 0.00969692938733143, 0.010543793605952817, 0.009924910415009876, 0.009330021010527927, 0.01279066268665358, 0.012643491026040043, 0.012522698572884043, 0.012539169854319741, 0.010911014314633044, 0.011001543580165305, 0.012872255731150565, 0.01461822284980277, 0.012317725844730934, 0.011700073582801009, 0.01100766379906343, 0.011906567260362452, 0.010649961530683224, 0.011745805969224877, 0.011747530727431036, 0.01170900440837385, 0.009620779740991384, 0.012047018191118128, 0.0096114492348166, 0.013213375523626813]","[0.0003170443347615783, 0.0002859506876827315, 9.163516004981692e-05, 0.0004622897692238648, 0.00045496683710294947, 9.265759749971457e-05, 0.000122974229766092, 7.668444697217322e-05, 0.00027244649339115993, 0.00027904097622768965, 0.00031553420658751724, 0.00035021776098083905, 7.893623959752703e-05, 0.0001539829362659137, 0.0001617383820841926, 0.0002914581106480615, 0.00031861590870423595, 0.00016782299111703895, 0.00013189605958313291, 0.00019412097755413792, 0.00045985133083988527, 0.0001392358515733289, 0.0001444857270528562, 0.00021019364044097273, 2.770654159263615e-05, 0.0008934242083498345, 0.00010399991771483313, 0.00017154532459069156, 0.00034645757776527203, 0.0001651692938249256, 0.0002811425004403905, 0.00013152042518309345, 0.00010368726551805157, 0.002972053046014837, 0.00684658182461972, 0.00015404626995996066, 6.533637540186445e-05, 0.00016842270815315802, 0.00027775757752957094, 0.0001352603256667077, 0.00011795539312429082, 2.6896393564121134e-05, 5.585660246577054e-05, 0.00031045250516301603, 0.0003046437228814779, 0.00019341511115901144, 0.00019250349163924422, 0.00012031049450589125, 0.00021800330098484548, 0.0002733494639639796, 0.0004086544879620492, 0.0005976095233743385, 8.022953907962357e-05, 0.00020806940295660853, 0.00016173422103798858, 0.00029836167614724667, 0.0002104318135920819, 0.00010655889920553507, 6.060330225684885e-05, 0.00011064938128501148, 0.0001895731359514236, 7.915059004482378e-05, 0.0004386617490762959]"
953,"{'n_estimators': 500, 'max_features': 'log2', 'max_depth': 2}",0.13153369032376772,"[0.013862024894724642, 0.010262400759803678, 0.015672396388011618, 0.01261199174003227, 0.015181666341184404, 0.013576159795080742, 0.01266952671637805, 0.011384081072410684, 0.015958535658179358, 0.014602482104936218, 0.011599682721321634, 0.011359225265395912, 0.011395116630932038, 0.011274184296093637, 0.009734023548599792, 0.010761936460127896, 0.010685227009088883, 0.009738204880412674, 0.009481195768637147, 0.009697422454864942, 0.011221705482731109, 0.009392521413554239, 0.009388588545528312, 0.011092604849939106, 0.009214934701085002, 0.01298265317174425, 0.009426246662611765, 0.009405338283517346, 0.012785425633859872, 0.012578874552061059, 0.012852444626884835, 0.010489560433509753, 0.010451434850656069, 0.020033187581817102, 0.2535679542023864, 0.009582297002301246, 0.00918894428533727, 0.009738204880412674, 0.012282958768494836, 0.009473846060727943, 0.01047924216689571, 0.00976473325835068, 0.009269150305213409, 0.012838319883186943, 0.014635528941621746, 0.012514716214031088, 0.012548705458647254, 0.010856271858922649, 0.0112451450809546, 0.01327568899577219, 0.0147033466989512, 0.01200234370478067, 0.011902317558037778, 0.011119576448577384, 0.012267086446805894, 0.0107446513939714, 0.011712099440742613, 0.011440473231271705, 0.011333544180285994, 0.0094965992540146, 0.011701595995176598, 0.00969115257548058, 0.012132426433947715]","[0.00027337255959932795, 0.0002271339833637725, 0.0003648579734921702, 0.0006290273251308548, 0.0006688948762972405, 0.00037432272926624745, 0.00035140111169723864, 0.00025767600265228744, 0.000776811666827254, 0.00045519274430966706, 2.9357553192106296e-05, 0.00032537074455929693, 0.0002809376539693785, 0.00026482873095731545, 8.808805206943907e-05, 0.00019095714345472844, 0.00022130975821948567, 8.497764912845196e-05, 0.00010342534684879382, 0.00010937557451508873, 0.0006929597513943861, 9.03880659099118e-05, 8.498513178144155e-05, 0.00025411622451610057, 7.482824986942776e-05, 0.0003025482099011629, 8.686892961297428e-05, 3.45259065505406e-05, 0.0005598835074625913, 0.0003271272522087818, 0.0003173071248533133, 3.458223908303488e-05, 6.525562431954768e-05, 0.0009540192786668611, 0.007852955832049934, 6.476028803891596e-05, 5.0516480970760156e-05, 8.497764912845196e-05, 0.0001776952200136195, 9.363905991713304e-05, 2.327393394475201e-05, 7.025356098421638e-05, 7.142331654574861e-05, 0.0002043896092419159, 0.0019244360811150115, 0.0001795102447304046, 0.00015821178686871088, 0.00013680079993416713, 0.0004488338558955271, 0.0005128958639952043, 0.0007200826966330485, 6.522289539531047e-05, 0.00011413310509781753, 0.00026031190706697735, 0.00026554226298947434, 0.00022459221507337992, 0.00023567938727936556, 0.00010636025959484493, 0.0001464581303653058, 0.00013149763456249254, 0.0002756901113574632, 0.00022673676274944055, 0.0004884526642690922]"
954,"{'n_estimators': 500, 'max_features': 'log2', 'max_depth': 2}",0.13174457477908097,"[0.013419978890852774, 0.009975421968430103, 0.015413102939189486, 0.01200707428755686, 0.014876501900362661, 0.01314554865913851, 0.012016148934547494, 0.011579999720331734, 0.015713547481358593, 0.013907496026047595, 0.011484811281202744, 0.011344279920375655, 0.011587962762050014, 0.011425425705219365, 0.009891461015657606, 0.010779922033952357, 0.010701621318889867, 0.009895838341374764, 0.009745914404654126, 0.009855146392975913, 0.01087218373764267, 0.009618093435292472, 0.009608783300481566, 0.01077037912677907, 0.009380856625987173, 0.013095441748845305, 0.009659034348136366, 0.009779155470050474, 0.012100777321432924, 0.012537875246588967, 0.013331048224122838, 0.010919009473133137, 0.010845191027379653, 0.019444923183532376, 0.26962095511418177, 0.009731194870339615, 0.009352242357952997, 0.009885180548240264, 0.012237076963365045, 0.009738424661459013, 0.010923693243921737, 0.009847518488745695, 0.009416305440050772, 0.012522532892428896, 0.012372119089012932, 0.012563574938233306, 0.012579624039797352, 0.010736634018006888, 0.011709384366084409, 0.012918273698773455, 0.014210842719056318, 0.012368813708774984, 0.01184825973345583, 0.010802712304945401, 0.011953790678641609, 0.01087017586113516, 0.011754193855249886, 0.011331174875690665, 0.011199976423914805, 0.009712134375738255, 0.011443533556858563, 0.01000624780260338, 0.011810881408321884]","[0.0004215294886825116, 6.338896728593428e-06, 0.0007162599791059826, 0.00044171874530239696, 0.0003724696244692492, 0.0003362249305385302, 0.00017763930560369957, 0.00035482655461365473, 0.0008142880526489927, 0.0004918380054255927, 2.4687558765627835e-05, 0.00026732309293670453, 0.00034156200444482326, 0.0004029299312686149, 0.0001117621463154376, 0.00023797843054204425, 0.0002941311645009355, 0.00011682862212432935, 7.749402665985832e-05, 0.00015200020650168916, 0.00025519839717988365, 5.584949381649578e-05, 6.708213091258004e-05, 0.00015455623117571928, 4.71592723014209e-05, 0.00027186359760329395, 6.848420107373651e-05, 0.00011687382755259929, 0.0004561413297888311, 0.00019475924275424904, 0.0009258146054415963, 0.00015010033849754758, 0.00015030989739496192, 0.0026220305184130057, 0.004290408680665953, 0.00011895731896912847, 1.4235926122286221e-05, 0.00010748661925780071, 8.032940630639357e-05, 7.911616894693619e-05, 0.00016025559285143734, 7.048827451522256e-05, 2.5390760951708593e-05, 0.00047591995736080114, 0.00047867718948090156, 4.4827195877415616e-05, 4.904188940955027e-05, 5.2989325636332146e-05, 0.0013182126227740056, 0.00020932513563294108, 0.00019976612539009158, 0.0006137844093751683, 0.00011700139499042443, 0.00014632271872870443, 0.00014459999030939528, 0.0002462641906020421, 9.035786025725787e-05, 0.0004889534227436966, 0.0005364125728821432, 5.223774294478445e-05, 0.0005233884199350253, 0.00027069952931490436, 0.0001352319091812089]"
955,"{'n_estimators': 500, 'max_features': 'sqrt', 'max_depth': 2}",0.1318066469021536,"[0.014689422800735175, 0.01031044642348416, 0.015824639157569573, 0.01170325272151193, 0.01547476176173375, 0.013918764820134974, 0.012792813697374153, 0.011705578681438643, 0.016006637728054208, 0.014725468449806137, 0.01183146639197496, 0.012031470709789773, 0.011725926699106201, 0.011551248764824336, 0.009841404751730566, 0.010688904086067548, 0.010616280622585449, 0.009841404751730566, 0.009620671872309215, 0.009821051749027716, 0.01078305382419637, 0.009513372182218156, 0.009495976642677158, 0.01102879981213794, 0.009283307589942972, 0.013483307333380518, 0.009538312640134959, 0.00962088219388034, 0.01196063616236167, 0.012757715950544158, 0.012957542789936381, 0.01048582666764798, 0.010487908349727675, 0.018746625166450027, 0.27389012575209654, 0.009672147155545983, 0.009251135687216923, 0.009829191215040889, 0.012174117948794605, 0.00957894163489023, 0.010487604154532303, 0.010025882879778963, 0.009324172397369209, 0.01283369936920001, 0.012611149423518325, 0.012661990837209341, 0.012702947447829007, 0.011081401844104328, 0.010985123169593325, 0.01310252360672879, 0.014403324993267262, 0.012564552188744332, 0.011956508032299548, 0.011051207667377695, 0.012033181808578042, 0.010742168599612837, 0.011519553311826506, 0.01150419283614213, 0.01140288395607251, 0.009605310829372543, 0.011771785347757512, 0.009512512210030957, 0.013100115464495644]","[0.0010196316820519878, 0.0002690081785572792, 0.0004889250186942046, 0.0007629498491479318, 0.00042551948250998977, 0.00039629369065929715, 0.000419890520984655, 0.0004942191450823439, 0.0006572926238572425, 0.0003765494511063357, 0.00021025384065181572, 0.0011060490422712488, 0.0004932245596615082, 0.0004381556435081561, 0.00017141811637064536, 0.0002502700859216021, 0.00026414368136496477, 0.00017141811637064536, 0.00018159992603140982, 0.0002475603373561628, 0.00029450886649758535, 0.00016783244294704856, 0.0001820723639996506, 0.00015079412402632035, 5.932561781327444e-05, 0.000462616911252136, 5.8046494776909384e-05, 0.00014662183306887294, 0.0008049689402979853, 0.00031958313909183773, 0.00040915682787559516, 9.505611159467102e-05, 6.594109191566307e-05, 0.0006359410444962743, 0.016577940767654557, 0.00010239950076664706, 4.219044972038207e-05, 0.000168297486328778, 0.00018132325465114641, 0.00018537812175318825, 8.344397253083338e-05, 0.0001050346309726249, 0.00011299602183514937, 0.00014332276834663207, 0.0001965933289105463, 0.000387150040494503, 0.00038687796925102145, 0.0002099660385963964, 0.0001858627710018626, 0.00023280351125064177, 0.0002449617204540509, 0.0005587349416058101, 0.0002362930398231493, 0.00012993981284144143, 0.0002875996225368073, 0.00029183329097972184, 0.00022512793792245635, 0.0002764017117900205, 0.0002331192179135512, 8.946824160197029e-05, 0.00022210220113231247, 0.00020484573801590785, 0.0010914369357945656]"
956,"{'n_estimators': 500, 'max_features': 'log2', 'max_depth': 2}",0.1316694877582507,"[0.014326280416273035, 0.010586183217358805, 0.015571513925690691, 0.01184197498574163, 0.01470352126129297, 0.013528989058586844, 0.012646000885505652, 0.011412677085055967, 0.01535322037176679, 0.014865219275312501, 0.01191176759499033, 0.01146632649737834, 0.011433815872617286, 0.011236530733695358, 0.009965141193957179, 0.010921978486023514, 0.010940771887128936, 0.009964080009834187, 0.009714822716924984, 0.01001026167961443, 0.011351344766345884, 0.0096050220082592, 0.00960082093247428, 0.01123337725015893, 0.009332281190911139, 0.013294877220394852, 0.00954261588037151, 0.009636506872512496, 0.011945947018717621, 0.012492918575548628, 0.012317917047921454, 0.010563132727544883, 0.01054885491760193, 0.021814780991919257, 0.26778720026160635, 0.009836863642574637, 0.00930500243537362, 0.009931482158964547, 0.012933565948549762, 0.009666621513912644, 0.010553150120410602, 0.010162290109293039, 0.009477391450592449, 0.012659801103121017, 0.012503425630736071, 0.012626267186134391, 0.01263546695464146, 0.011063127997299138, 0.01119433313931611, 0.013513302526298234, 0.014615904423559025, 0.012096360236853456, 0.011880187891263947, 0.011272616044821701, 0.01214737498377321, 0.011025108424348416, 0.011718240957441908, 0.01135022160757322, 0.011246870931260524, 0.009635063556513779, 0.011633129956541336, 0.009616490328846176, 0.01261445430234886]","[0.0004894019063808953, 0.0003118234201836306, 0.000586377746084783, 0.0005778075774636364, 0.00023677985457459908, 7.880684768959443e-05, 8.537341271148574e-05, 0.00019459191436209088, 0.0007328813951159014, 0.00040788712685098166, 0.00012516904482426513, 0.0003381347617913752, 0.00018857097095241438, 0.00015536132926460922, 0.00020354898192541444, 0.0001443950277160387, 8.00630450999095e-05, 0.00019400998743088956, 3.2005325222713603e-05, 0.00014613162303434978, 0.0003905663391805283, 7.553881863208842e-05, 6.974233028357229e-05, 0.00022791948494304293, 0.00015620551952607602, 0.00028134537966180423, 0.00018469754306325915, 2.5602451944583845e-05, 0.0004102138333812567, 0.00019610636728605184, 0.0002028331434573974, 8.018606617526067e-05, 0.00011133554316620858, 0.0010201161371467381, 0.02049713507254644, 0.00023405578784789006, 0.00020594672711846647, 0.0001979043460368135, 0.0005592221860110275, 4.342455489063125e-06, 9.300754438812404e-05, 0.00014913104033856332, 0.00022405103305866528, 7.713103206011863e-05, 1.8867073740142306e-05, 6.917914281759606e-05, 6.544916620423758e-05, 0.00016060081672013507, 0.00022342130572615122, 0.001073260075047856, 0.0002414791746269792, 0.00016156178641342094, 0.00016065737565778014, 0.00022699933616797407, 0.00027505886054951696, 0.00012365567887709603, 0.00024458323951404953, 0.00011073287021868145, 0.00014205547100902392, 0.00015089317785460437, 4.4140951120814724e-05, 2.0951231556280735e-05, 0.00026669979205075215]"
957,"{'n_estimators': 500, 'max_features': 'sqrt', 'max_depth': None}",0.13282858715544177,"[0.018177501281319373, 0.011509151190133855, 0.0064517050229109104, 0.057359901439105854, 0.00853984035246349, 0.009199764987270041, 0.0040195455031591595, 0.00785311426591158, 0.02853141211815635, 0.010018470444926838, 0.0037517087731140666, 0.022192002066778505, 0.006309319532585743, 0.013106243254842902, 0.005923665309648667, 0.005999086061606068, 0.005848739028919571, 0.004831695050148498, 0.006992231523651919, 0.006617213987979838, 0.005100859629896576, 0.004399116063231154, 0.003427535658181434, 0.008328917816381664, 0.004526639637424768, 0.018516691876365423, 0.006824508549768617, 0.01250141049306834, 0.06896998587423504, 0.012216883970103898, 0.011813956589315234, 0.012040635534424726, 0.00814623014302155, 0.03231876171070373, 0.316895704072859, 0.010858921524915896, 0.0030365533688629844, 0.005796008394899118, 0.011515770993150978, 0.0069766001213954045, 0.007764942823291758, 0.010986850676633823, 0.003905789341367047, 0.010076247648599436, 0.014045627471488001, 0.006710774611402497, 0.006105614054094539, 0.004143585555328642, 0.017213260162703223, 0.01836006116998003, 0.01908074465144632, 0.013767917984446314, 0.004766297063313098, 0.00569754750604541, 0.018453288442012838, 0.006309769556962056, 0.0065945877623926384, 0.008396921499914509, 0.007212918477528579, 0.010803885210448871, 0.017020794181907006, 0.010246766144277187, 0.015677310298752273]","[0.00104272206554993, 0.0018827425309826304, 0.0002162115578521271, 0.0003101079505800976, 0.0022880366684687272, 0.0004257585968993143, 0.00023094089218940998, 0.0022119393724592215, 0.003552913887775014, 0.002724921971990125, 0.00011347542888138644, 0.0015081370880492058, 0.0007888559077521015, 0.0002563850478590781, 0.0008236108520664616, 0.0003621703536049224, 0.0002538519786674248, 0.0008948181232028275, 0.00031615752813346124, 0.001299270909434263, 0.0018134426805212214, 0.00014573104092152237, 1.2116096391534439e-05, 0.0007394291716393464, 0.0001150305473594353, 0.0017294866882231919, 0.0004351124965691159, 0.0007982146011959133, 0.0002542040863204214, 0.004085998096783922, 0.0023524769121914682, 7.24767189293481e-05, 0.00029149998181408974, 0.0059896349014094494, 0.022287529099555184, 0.0016655303996738792, 0.00023058940453111654, 0.00014436336091254583, 0.0012355551488706252, 0.0001307624215945049, 0.0001695391311955773, 0.000566736531080038, 0.00014255466286398276, 0.0005571743593207375, 0.0002633688057830976, 0.0004996201238858588, 0.00043408198895098513, 0.000385903581820665, 0.0016809320453635818, 0.0027198401109640876, 0.0012507563786813853, 0.0003302141316515176, 0.00022730598536266637, 0.000850826976708474, 0.0005384761390089099, 0.00026176809850481385, 0.000314478762884345, 0.00018895475561509528, 0.00042920993930713284, 0.0004024790708232197, 0.0018841073961186267, 0.0018220152090726723, 0.002832089968308477]"
958,"{'n_estimators': 500, 'max_features': 'log2', 'max_depth': 2}",0.13164617496292252,"[0.013997553092764693, 0.010648099521444965, 0.014940910514030006, 0.011539460546541648, 0.014643928432679235, 0.013055361783026952, 0.012141010004818644, 0.0112303445937654, 0.015062123998800506, 0.013736662505034568, 0.011676563787089289, 0.011764155036079402, 0.011248570708292336, 0.01100800024800305, 0.00992191796333052, 0.01091451655203611, 0.01083278577417292, 0.009911246548046183, 0.009624487375242602, 0.009921643840020129, 0.011012025525593211, 0.009559901107426967, 0.009532628575537714, 0.01085817364239172, 0.009304509070811706, 0.013643479349789525, 0.009569021262913984, 0.00961862445515311, 0.011584580083099294, 0.012735169629290999, 0.012466390972972733, 0.010528057030312775, 0.010524852159473035, 0.016176668447474736, 0.2600660904474094, 0.009671802592897915, 0.009226467239873805, 0.009894390213522437, 0.012273907793745154, 0.009616152862366565, 0.010506850152742072, 0.009739492696707978, 0.009358759434171077, 0.012330688596884035, 0.012170929777251926, 0.012585664869574548, 0.012625274153049502, 0.010967262206924419, 0.010910116425074149, 0.01353784736052597, 0.01452811614415725, 0.01207439550753514, 0.01193216196591887, 0.010888963102195464, 0.011881984469525658, 0.010983160156355401, 0.01177190699905635, 0.011056593961807552, 0.01088163713390398, 0.009686032800215606, 0.011075514528115742, 0.009639222955306802, 0.012376315940754468]","[0.001087970544543772, 0.00033796660030353077, 0.00014849559686480295, 0.00021503482131380734, 0.0001864303616436452, 0.0003315244526012428, 0.0004914791509888386, 0.0001823088165059145, 0.0001598215142051016, 0.00026263553271417594, 0.0001914052344653968, 0.0008491275732771732, 0.00017803290068340964, 0.00017039751911558388, 0.00021044445804384646, 1.5853184258221272e-05, 0.00014063697749179644, 0.00021075866713441313, 9.001830363137123e-05, 5.90076922048239e-05, 7.323517603355224e-05, 0.00011424209179750347, 0.00011661906470245195, 0.00018835696422530595, 6.017888573773309e-05, 0.000322610817558131, 3.6314287059540755e-05, 7.132118975240584e-05, 9.923795957355082e-06, 0.00032351094742728967, 0.00020901867219141884, 0.0001154392922825469, 0.00015266403925276177, 0.0005548953164021171, 0.009232971209687461, 0.00018197978069053224, 5.531938536287315e-05, 0.00020327232077450649, 0.00028806612633166254, 9.441273531160813e-05, 0.0001242276469519824, 0.00017172581904059445, 1.8599024360690036e-05, 0.00016074194836437273, 0.00010413594615988776, 0.00022113254294407747, 0.0001670624329245589, 0.00017738002125988894, 0.0001968795476521413, 0.0003858085592184199, 3.7850185525747446e-05, 0.00010689983022471112, 0.00013935870040807452, 0.00017899932661800039, 6.99914774808961e-05, 0.00010877473931607872, 0.00015639384990334053, 8.159588687424595e-05, 7.150078380120566e-05, 5.781541813370703e-05, 0.00021651937149602543, 0.00026812258753410083, 0.00039527705900040724]"
959,"{'n_estimators': 500, 'max_features': 'log2', 'max_depth': 2}",0.13176907624938916,"[0.013803064898796897, 0.010326469136897333, 0.015385144613248206, 0.011614896509571341, 0.01453942353799372, 0.013192573191539018, 0.012130960007115511, 0.011235590861202745, 0.015346500829240975, 0.014169931891520472, 0.011753590595100139, 0.01116388535889059, 0.011263400857443073, 0.01103562274973237, 0.009903374972796456, 0.010792350248466054, 0.010802782898206895, 0.009915205639124685, 0.00977624067193383, 0.00996076264020391, 0.011440227266378356, 0.00961723283968914, 0.009608547123490824, 0.010724093684771195, 0.009307848600045897, 0.012815347912512603, 0.009567182904556838, 0.009523806075452617, 0.011910931975866804, 0.01218943209032626, 0.012574919913152587, 0.010558983756776998, 0.010459728453141831, 0.016918474816401522, 0.2707132754876744, 0.009784246891385818, 0.009291239001825146, 0.009903129862791118, 0.012131719513249784, 0.009741681336438053, 0.0105428232483192, 0.00988327845036305, 0.009336219574586262, 0.012598882160705524, 0.012829996285685591, 0.012380779835626557, 0.012403857360425053, 0.01072526792603487, 0.010790681351337927, 0.01324246325640306, 0.014357293237866171, 0.01171432777433976, 0.011546097809222005, 0.010784499636410304, 0.01162994907674598, 0.010957106274362147, 0.01149244308152902, 0.011395243260701729, 0.011301213728912513, 0.009668125753561706, 0.011630501271617424, 0.009726394682730613, 0.012143985075230103]","[0.00029449231578652365, 0.0001335660534857122, 0.0003423675889128318, 0.00043633207980580107, 0.00016777012359196075, 0.00019087098072044094, 0.00024758691827405667, 0.00020010863563679288, 0.0005915991807410207, 0.00021799974566670115, 0.0003664590352375198, 6.635155015426756e-05, 0.0002028045024884055, 0.00017279003195036824, 0.00028505971121059107, 0.00032705808377877637, 0.00039612879903804465, 0.0002849138870991124, 0.00014444622361247647, 0.00033825061946167803, 0.00021046835790648616, 0.0001754556103996698, 0.0001775074452984794, 8.778285564874186e-05, 0.00014285927557824123, 0.00039647212528418416, 0.00012586801058353086, 8.653535761841479e-05, 0.0003740471483821356, 0.00025484944246597984, 0.0001838415447174876, 0.00011752414060484365, 0.00018945309199675675, 0.0022611293329031458, 0.012126751302236017, 0.00022515125636788527, 0.000132818631335775, 0.00029606266000435, 0.0002114649061986318, 0.00014464706169039522, 0.0001372177094919081, 0.00017898859788720918, 0.00019283892950846266, 0.00020101072486081295, 0.0007727309076600625, 0.00030248560327795967, 0.0002962558645820508, 0.00013207882249132734, 0.00010736516734163298, 0.0005757396538080638, 0.0004166006503096869, 0.00021815326534124974, 0.0002036184542204733, 8.842642769390678e-05, 9.388707391212038e-05, 0.000402232489175288, 0.00020417991760277447, 0.00011984163154832906, 0.00012925606665026222, 0.00010946853134410559, 0.00016158011765598671, 0.00021223083743919594, 0.0004873999970612172]"
960,"{'n_estimators': 500, 'max_features': 'sqrt', 'max_depth': 2}",0.1316742686048233,"[0.013979531259427814, 0.010826894519568135, 0.015554240913863199, 0.01199701305927812, 0.01507215743072995, 0.013694783672906526, 0.012377801687233203, 0.011303081363292437, 0.015599862058696831, 0.014577190904578631, 0.011972050028141579, 0.011222366604212464, 0.011336557671940297, 0.011121074279942203, 0.009735622168933014, 0.010710394904394545, 0.010695950473452688, 0.009738280985772929, 0.00969902416201523, 0.00976659116638689, 0.010809681653954262, 0.009604240485959899, 0.009594715063201253, 0.011132585272018318, 0.009208520904514385, 0.013535670656896056, 0.009569611965845421, 0.009475328764708418, 0.011856686364158894, 0.01289758372039272, 0.012742803410881845, 0.010500230823656302, 0.010440725354040642, 0.0188769006263301, 0.2644230673413739, 0.009656399141061357, 0.009190153980999415, 0.009734493463694012, 0.012096583471139137, 0.009685221624870429, 0.010500389638782658, 0.009804924790751395, 0.00925993128755836, 0.01265954330408573, 0.01337525441491696, 0.012849794619598074, 0.012859985793849662, 0.011233734678465548, 0.011082735957451295, 0.012873691847751195, 0.014583729004751085, 0.012658277208317706, 0.011941266789205313, 0.0111610291028414, 0.01197646721891045, 0.010763847460684558, 0.011508140677248707, 0.011277064268114369, 0.011206407875062671, 0.009645027286308597, 0.011537944731305776, 0.009582221284913548, 0.013019960581072229]","[0.00018249356002879007, 0.0006665560870818591, 5.4912932629859156e-05, 0.0004996242497590784, 0.00020299772658260743, 4.5062061893203124e-05, 0.0003116575245106631, 0.00020950853113103814, 0.0004294001525268514, 0.00016717122696551518, 0.00034037676009593295, 0.00039211035982674233, 0.00023140829885183895, 0.00017600908658947455, 0.00016745641987149645, 0.0004577813860443377, 0.0004368623625905449, 0.00016508905573020687, 4.9154318447094185e-05, 0.0001423176904784682, 0.00039364826708609887, 0.00012590048941515152, 0.00013457237010783081, 0.00019597127800334094, 0.0001195998505172243, 3.4253959986018974e-05, 0.00014003793074685825, 0.00024352443812197558, 0.0004785353349095306, 0.00044866669868329044, 0.0004513692067132436, 9.179026988671427e-05, 0.00018857835372163934, 0.0022052970616568937, 0.006559321110324723, 0.00021788050628615178, 0.00016881394736503074, 0.00016712519053535581, 0.0002834762519920525, 3.289368082105611e-05, 9.313315118853376e-05, 0.00017705786288213667, 0.00012438198866858267, 0.00026314720083276256, 0.0005275386007857387, 7.974873784742123e-05, 6.407424819246792e-05, 0.00015065248285994775, 0.00013579920422534495, 0.0008383352759383629, 0.0003063308245229844, 0.00046992525032379614, 0.00016661715564570114, 0.0001494126897201473, 0.00018329125180000693, 0.00034265429876932586, 0.00032942768725905124, 0.00042072303508110855, 0.0003841696637646344, 0.00010299843778610495, 0.0004569609017324178, 3.905760593886218e-05, 0.00039379672340775787]"
961,"{'n_estimators': 500, 'max_features': 'log2', 'max_depth': 2}",0.1316434330445461,"[0.014442550667795567, 0.01077377207056804, 0.015467588400266324, 0.011733812648292472, 0.014829234085260353, 0.013289221922814889, 0.012462189385084525, 0.011043015487283236, 0.015730278932151776, 0.014319409154629197, 0.011567577162544368, 0.011410870719363862, 0.011083603142637352, 0.010969875865741932, 0.009817266478067655, 0.01070836827941539, 0.01075317804283684, 0.00982131978388667, 0.009575506843176396, 0.009912801461129456, 0.01089869334222357, 0.009476929034224042, 0.009422299646935877, 0.010745137266574759, 0.009203194144347853, 0.012813456096219545, 0.009343000414436095, 0.009486702666049325, 0.011978026915845777, 0.012217859228759155, 0.012645419100477444, 0.010512344993983602, 0.010490413611475199, 0.020377313969241247, 0.2547027141657375, 0.009627679102206176, 0.009150727537135023, 0.00979692828593433, 0.012234801692033595, 0.009532485729859284, 0.010534423613319055, 0.009786002573113664, 0.009273549792099683, 0.012726457974565189, 0.01249151839908541, 0.012215840930910113, 0.012232162489861212, 0.010674844808782065, 0.01075587655275737, 0.012634911024170878, 0.014290371572436638, 0.011792793062905683, 0.011575541570696632, 0.01078929651425208, 0.011728961378441373, 0.010867619873939346, 0.011664970538634599, 0.01139029102088121, 0.011259868864682367, 0.009441532423650515, 0.011598359929343674, 0.009528351806215472, 0.012967814357716942]","[0.0006904130020424765, 0.0001652179806674985, 0.0004219267360240308, 0.0003909762904173662, 0.000155509813511745, 9.159453785947979e-05, 0.00020716624382900777, 0.00027971822036694136, 0.0010544907507374548, 0.0003699625955872256, 0.0002799518166058768, 0.0006073333817472104, 0.0002541005096399087, 0.00026454821894164636, 4.650514851598024e-05, 0.0002638090099439814, 0.00025329569588104767, 4.087307957275829e-05, 8.64920013561461e-05, 3.661750530988324e-05, 0.0002632024892694984, 9.125933242654864e-05, 6.361302852048678e-05, 0.0003101800133314498, 3.147621611621677e-05, 0.00010799035668219118, 5.350745919571923e-05, 6.798598980814961e-05, 0.00042474852009155963, 0.00019116559863654306, 0.000590010721586659, 7.582619953546976e-05, 8.515491242490766e-05, 0.0016893977625963693, 0.021689302776178504, 4.238547690909516e-05, 9.627840367910492e-05, 3.7500516967784265e-05, 0.00014116425595413803, 7.961931141692359e-05, 7.064409719777203e-05, 0.0001257699038449851, 1.4230842783714416e-05, 0.0005177215660004048, 0.0004062792392316039, 0.0003105211662496564, 0.00029986623131583105, 0.0002880429026946012, 0.0002774888544328424, 0.00017653693328341936, 0.0002920640894315467, 0.0002852837004499983, 0.0002603260820054003, 0.00032586264310287716, 0.00023308920125879093, 0.0002636738031321307, 5.010131688913322e-05, 0.00026471130314928204, 0.0002870061793774482, 5.2741458645583306e-05, 0.0002562721899598412, 0.00014164845473197082, 0.0018995706487140306]"
