mol_idx,smiles,half-life,published
210,CC(C)c1ccc(-n2ncc3c(=O)n(CC(=O)Nc4cc(F)ccc4Cl)cnc32)cc1,0.6599861782999309,2010
211,Cc1ccc(S(=O)(=O)Nc2cnccc2C(=O)Nc2nc(-c3cc4ccccc4o3)cs2)cc1,0.6599861782999309,2013
212,O=C1Nc2ccccc2/C1=C\c1ccc(O)c(F)c1,0.6599861782999309,2014
213,O=S(=O)(Nc1ccc(C2CCNCC2)cc1)c1ccc(NCc2cccc(Cl)c2O)cc1,0.6599861782999309,2013
214,CC(=O)N1CCc2cc(-c3nc(NC(=O)Cc4ccc5c(c4)OCO5)sc3C)ccc21,0.6599861782999309,2013
215,O=C(Nc1nc(-c2ccccc2)cs1)c1ccncc1NS(=O)(=O)c1ccc(F)cc1,0.6599861782999309,2013
216,O=C(Nc1nc(-c2ccccc2)cs1)c1ccncc1NS(=O)(=O)c1cccnc1,0.6599861782999309,2013
217,Fc1ccc(Nc2nc(-c3ccncc3F)nc3ccccc23)cc1F,0.6599861782999309,2013
218,Cc1cc(F)ccc1S(=O)(=O)Nc1cnccc1C(=O)Nc1nc(-c2ccccc2)cs1,0.6599861782999309,2013
219,O=C(Nc1nc(-c2ccccc2)cs1)c1ccncc1NS(=O)(=O)c1ccc(C(F)(F)F)cc1,0.6599861782999309,2013
220,Fc1ccc(-c2nc(-c3ccncc3)nc3ccccc23)cc1F,0.6599861782999309,2013
221,Cc1sc(NC(=O)Cc2ccc3c(c2)OCO3)nc1-c1ccc2c(c1)CCN2C(=O)c1ccccc1F,0.6599861782999309,2005
222,CCOc1ccc(-c2nc(SCC(=O)Nc3ccc(C)c(C)c3)n3[nH]c(=O)cc3n2)cc1,0.6575673807878369,2007
223,CCOc1ccccc1C(=O)Nc1ncccc1C(=O)Nc1cccc(S(=O)(=O)C(F)(F)F)c1,0.6548030407740153,2012
224,Fc1ccc(CNc2nc(-c3ccccc3C(F)(F)F)nc3ccccc23)cc1,0.6541119557705597,2011
225,COc1cc(-c2nc(-c3c(C)noc3C)cc3c2cc(C)n3CCN(C)C)ccn1,0.6492743607463719,2018
226,CC(C)NC(=O)c1nc(-c2ccc(Cl)nc2)c2ccccn12,0.6472011057360055,2018
227,Cn1nnnc1Sc1ncnc2scc(Br)c12,0.6454733932273669,2009
228,CC(C)(C)c1ccc(OCc2nn3c(-c4ccncc4)nnc3s2)cc1,0.6454733932273669,2005
229,O=C(Nc1nc(-c2ccc(Cl)s2)cs1)c1cccs1,0.6434001382170007,2005
230,CCCCOc1ccccc1C(=O)Nc1ccccc1C(=O)Nc1cccc(S(=O)(=O)C(F)(F)F)c1,0.6427090532135452,2012
231,O=C1NCc2ccc(-c3cc4c(ccn4Cc4cccnc4)c(C4=CCOCC4)n3)cc21,0.6427090532135452,2018
232,COc1ccc(Nc2cc3c(nc2OC)nc(CCc2ccccc2)n3C)cn1,0.6413268832066344,2018
233,CC#CC(=O)N1CCC[C@H]1c1nc(-c2ccc(C(=O)Nc3ccccn3)cc2)c2c(N)nccn12,0.6375259156876296,2013
234,NC(=O)C1CCN(c2nccc(-c3ccc(Br)cc3)n2)CC1,0.6368348306841741,2010
235,Fc1ccc(-c2csc3ncnc(NCc4ccc5c(c4)OCO5)c23)cc1,0.6323427781617139,2006
236,COc1ccc2[nH]c([S+]([O-])Cc3ncc(C)c(OC)c3C)nc2n1,0.6319972356599862,2005
237,O=C(C1CC(=O)N(c2n[nH]c3ccccc23)C1)N1CCC(c2noc3cc(F)ccc23)CC1,0.6285418106427091,2014
238,COCc1cc(C)nc(SCC(=O)c2ccc(O)c(O)c2)c1C#N,0.6254319281271596,2005
239,C=CCc1cccc(CNc2ccc(S(=O)(=O)Nc3nccs3)cc2)c1O,0.6254319281271596,2013
240,FC(F)(F)Oc1cccc(Nc2nc(-c3ccncc3)nc3ccccc23)c1,0.6254319281271596,2013
241,Cc1ccc(S(=O)(=O)Nc2cncc(C(=O)Nc3nc(-c4ccccc4)cs3)c2)cc1,0.6254319281271596,2013
242,COc1cccc(CC(=O)Nc2nc(-c3ccc4c(c3)CCN4C(=O)c3ccccc3C)c(C)s2)c1,0.6254319281271596,2013
243,Cc1ccc(CC(=O)Nc2nc(-c3ccc4c(c3)CCN4C(=O)c3ccccc3C)c(C)s2)cc1C,0.6254319281271596,2013
244,Fc1ccc(Nc2nc(-c3ccncc3Cl)nc3ccccc23)cc1F,0.6254319281271596,2013
245,O=C(Nc1nc(-c2ccccc2)cs1)c1ccncc1NS(=O)(=O)c1ccc(F)cc1Cl,0.6254319281271596,2013
246,Fc1cc(Nc2nc(-c3ccncc3)nc3ccccc23)ccc1-c1cn[nH]c1,0.6254319281271596,2013
247,CC(=O)c1c(C)[nH]c(C(=O)Nc2ccc(C)c([S+](=O)([O-])Nc3ccc(Br)cc3)c2)c1C,0.6254319281271596,2013
248,CCOC(=O)c1cnc2ccc(-c3cncc(NS(=O)(=O)c4ccccc4)c3)cn12,0.6240497581202489,2011
249,COc1c(O)ccc2c1CN1CCc3cc4c(cc3[C@@H]1C2)OCO4,0.6219765031098825,2005
250,CNC(=O)Cn1cc(-c2ccc3c(c2)C(F)CC32NC(=O)N(CC(=O)N(Cc3ccc(F)cc3)[C@@H](C)C(F)(F)F)C2=O)cn1,0.6209398756046994,2016
251,CC(NCc1ccc2c(c1)nc(NC(=O)c1ccc(-c3cn[nH]c3)s1)n2CC(C)(C)O)C(C)(C)C,0.6192121630960609,2009
252,CC(C)(C)C1CCc2[nH]c3ccccc3c(=O)c2C1,0.6157567380787836,2005
253,O=C(Nc1ccc(OC(F)(F)F)cc1)c1sccc1NCc1ccnc2ccccc12,0.615411195577056,2006
254,O=C(NC(c1ccccc1)c1cc(Cl)c2cccnc2c1O)c1cccnc1,0.612992398064962,2005
255,COc1cccc(C(=O)Nc2nc(-c3nnn(-c4cccc(Cl)c4C)c3C)ns2)c1,0.612992398064962,2007
256,CN(C)CC[C@@H](c1ccc(Cl)cc1)c1ccccn1,0.6088458880442295,2005
257,Cc1ccc(-c2c(CN3CCN(c4cccc(C(F)(F)F)c4)CC3)csc2C)cc1,0.6078092605390463,2007
258,Cc1nc(NC(=O)C2CC(=O)N(c3n[nH]c4cc(Br)ccc34)C2)sc1C,0.6071181755355909,2015
259,NC(=O)C1CCN(c2nc(-c3ccc(Oc4ccccc4)cc3)cs2)CC1,0.6071181755355909,2010
260,COC(=O)Nc1nc2ccc(Sc3ccccc3)cc2[nH]1,0.6033172080165861,2005
261,NC(=O)C1CCN(c2nc(-c3ccc(OCc4ccccc4)cc3)cs2)CC1,0.600898410504492,2010
262,COc1cccc(N2CCN(c3ncc4c(n3)CCN(Cc3ccc(Br)cc3)C4)CC2)c1,0.5995162404975812,2007
263,O=C(Nc1nc(-c2ccccc2)cs1)c1ccncc1NS(=O)(=O)c1ccc(Cl)cc1,0.5967519004837596,2013
264,CCC(C)C1NC(=O)C2CCCN2C(=O)C(CC(C)C)OC(=O)CCNC(=O)C(C)N(C)C(=O)C(C(C)C)N(C)C1=O,0.5946786454733932,2005
265,COC(=O)c1cc(Cl)ccc1NC(=O)CSc1ncc(S(=O)(=O)c2ccc(Br)cc2)c(=O)[nH]1,0.5908776779543884,2007
266,CCCN1CNc2c(c(=O)[nH]c(=S)n2CCc2ccc(OC)c(OC)c2)C1,0.5908776779543884,2005
267,COc1ccccc1C(=O)Nc1ccccc1C(=O)Nc1cccc(SC(F)(F)F)c1,0.5908776779543884,2012
268,COc1ccc(C(=O)Nc2nc(-c3ccccc3)cs2)c(OC)c1,0.5908776779543884,2005
269,CC(C)n1cc(-c2ccc(Oc3ccccc3)cc2)c2c(N)ncnc21,0.5908776779543884,2007
270,Cc1ccc(S(=O)(=O)Nc2ccc(Cl)c(C(=O)Nc3nc(-c4ccccc4)cs3)c2)cc1,0.5908776779543884,2013
271,O=S(=O)(Nc1cnc2ccccc2c1)c1ccc(NCc2cccc(Cl)c2O)cc1,0.5908776779543884,2013
272,O=S(=O)(Nc1cnc2ccccc2c1)c1ccc(NCc2ccc(Br)cc2O)cc1,0.5908776779543884,2013
273,O=[S+]([O-])(Nc1cnc2ccccc2c1)c1ccc(NCc2ccc(Cl)cc2O)cc1,0.5908776779543884,2013
274,O=[S+]([O-])(Nc1ccc(-c2ccccc2)cc1)c1ccc(NCc2ccc(Cl)cc2O)cc1,0.5908776779543884,2013
275,CC(=O)Nc1nc(-c2ccc3c(c2)CCN3C(=O)c2ccccc2C)c(C)s1,0.5908776779543884,2013
276,CC(=O)c1c(C)[nH]c(C(=O)Nc2cccc([S+](=O)([O-])Nc3ccc(Br)cc3)c2)c1C,0.5908776779543884,2013
277,Cc1ccc2cccc(NC(=O)c3ccc(OC(C)C)cc3)c2n1,0.5888044229440221,2007
278,Cc1nc2sccn2c(=O)c1S(=O)(=O)Nc1ccc(N2CCN(C)CC2)cc1,0.585348997926745,2006
279,Cc1cc(Oc2ccc(N)cn2)ccc1Cl,0.5846579129232896,2005
280,O=C(Cc1cccs1)NCc1nnc2ccc(-c3ccccc3)nn12,0.5832757429163787,2015
281,O=c1cc(/C=C/c2c(F)cccc2Cl)[nH]c2ccccc12,0.5822391154111956,2005
282,COc1ccc(Nc2cc(C)nc(-n3nc(C)cc3C)n2)cc1Cl,0.5808569454042848,2006
283,CNc1oc(-c2cccc3ccccc23)nc1C#N,0.5801658604008294,2005
284,COc1cccc(C(=O)Nc2nc(-c3nnn(-c4cc(C)ccc4C)c3C)ns2)c1,0.5774015203870075,2007
285,Cc1ccc(/C=C/c2nc3ccccc3n2S(=O)(=O)c2cccc(Cl)c2)cc1,0.57705597788528,2007
286,COc1cccc(NC(=S)N2CCN(c3cccc(C(F)(F)F)c3)CC2)n1,0.57705597788528,2011
287,Cc1cccc(N2CCN(c3nc4ccccc4c4nnc(C)n34)CC2)c1C,0.575673807878369,2007
288,N#Cc1ccc(-c2ccc(CNc3ccc(C4CCNCC4)cc3)o2)cc1,0.5711817553559088,2011
289,NC(=O)C1CCN(c2ncnc(-c3ccc4c(c3)OCCCO4)n2)CC1,0.5673807878369039,2010
290,FC(F)(F)c1ccc(CN2CCNc3cc(Nc4ccccc4)ncc3C2)cc1,0.5656530753282654,2018
291,CN[C@@H]1C[C@@H](c2ccc(Cl)c(Cl)c2)c2ccccc21,0.5646164478230822,2005
292,NC(=O)C1CCN(c2nc(-c3ccc(N4CCCCC4)nc3)cs2)CC1,0.5635798203178991,2010
293,CC(C)(C)NS(=O)(=O)c1ccc(-c2ccc3[nH]nc(N)c3c2)cc1,0.5632342778161714,2008
294,Cc1nc(Nc2ncc(C(=O)Nc3c(C)cccc3Cl)s2)cc(N2CCN(CCO)CC2)n1,0.5615065653075327,2005
295,Cc1ccc(NC(=O)N2CCN(c3nc(N)nc4sc(-c5cccnc5)nc34)CC2)cc1,0.5580511402902557,2010
296,CCCNC(=O)c1ccc2c(c1)ncn2-c1cc(C)cc(C)c1,0.5563234277816171,2005
297,CC(=O)c1c(C)n(-c2ccccc2)c2ccc(O)cc12,0.5563234277816171,2005
298,O=C1CCCC2=C1C1(CCS(=O)(=O)C1)N=C(Nc1nc3ccccc3o1)N2,0.5563234277816171,2010
299,Cc1cc(C)nc(NC(=S)N2CCN(c3cccc([N+](=O)[O-])c3)CC2)c1,0.5563234277816171,2011
300,Cc1ccc(-c2cc(C(=O)NCc3ccc(S(N)(=O)=O)cc3)c3ccccc3n2)cc1C,0.5563234277816171,2005
301,CC(=O)c1c(C)[nH]c(C(=O)Nc2cccc(S(=O)(=O)N3CCOCC3)c2)c1C,0.5563234277816171,2005
302,O=C(Nc1nc(-c2ccccc2)cs1)c1ccccc1[N+](=O)[O-],0.5563234277816171,2005
303,Fc1cc(Nc2nc(-c3ccncc3)nc3ccccc23)ccc1C(F)(F)F,0.5563234277816171,2013
304,O=C1CCCC2=C1C(c1[nH]ncc1Cl)N=C(Nc1nc3cc(F)ccc3o1)N2,0.5563234277816171,2013
305,Cc1ccc(S(=O)(=O)Nc2cnccc2C(=O)Nc2nc(-c3ccncc3)cs2)cc1,0.5563234277816171,2013
306,CNc1oc(-c2cccc3ccccc23)nc1C(=O)Nc1cccc(C#N)c1,0.5563234277816171,2013
307,COc1cccc(CNc2ccc(S(=O)(=O)Nc3cccc(-c4ccccc4)c3)cc2)c1O,0.5563234277816171,2013
308,Fc1cc(Nc2nc(-c3ccncc3)nc3ccccc23)ccc1-c1cccnc1,0.5563234277816171,2013
309,CC(=O)c1c(C)[nH]c(C(=O)Nc2cccc([S+](=O)([O-])Nc3cccnc3)c2)c1C,0.5563234277816171,2013
310,CC(=O)c1c(C)[nH]c(C(=O)Nc2cccc([S+](=O)([O-])Nc3ccc(Br)c(F)c3)c2)c1C,0.5563234277816171,2013
311,O=C1CCc2cc(S(=O)(=O)Nc3ccc(F)c(Cl)c3)c(F)cc2N1,0.5494125777470629,2010
312,CN(C)c1cccc(-c2cnc(N3CCC(C(N)=O)CC3)nc2)c1,0.5480304077401521,2010
313,O=C(Nc1ccc(F)cc1F)c1cc(-c2ccc[nH]2)n[nH]1,0.5463026952315135,2019
314,C=C1C(=O)O[C@@H]2[C@@H]3O[C@]3(C)CCC=C(C)CC[C@H]12,0.5449205252246027,2006
315,Cn1cnc(-c2nccc3c(=O)[nH]c(OCCCC(F)(F)F)nc23)c1,0.539737387698687,2019
316,COc1ccc(Nc2ncc(C(=O)Nc3cccc(Cl)c3)c3ccccc23)cc1,0.5383552176917761,2007
317,COC(=O)CNC(=O)c1nc(-c2ccc(Cl)nc2)c2cnccn12,0.5362819626814099,2018
318,Cc1ccc(C(=O)NC2CCN(c3cnn(CC4CC4)c(=O)c3)CC2)cc1C,0.5335176226675881,2015
319,COc1cccc(NC(=O)c2cccc3c(=O)c4c([nH]c23)CCCC4)c1,0.5321354526606773,2007
320,N#Cc1ccc(-c2csc(N3CCC(C(N)=O)CC3)n2)cc1,0.5297166551485833,2010
321,O=C(NC1CCCN(c2cc(-c3ccc(F)cc3)[nH]n2)C1)c1ccc2ncccc2c1,0.5283344851416725,2015
322,CN1C(=O)CN=C(c2ccc[nH]2)c2cc(Cl)ccc21,0.5231513476157567,2005
323,COc1cc([C@@H](CC(=O)O)c2ccc(C)c(CN3C[C@@H](C)Oc4ccccc4S3(=O)=O)c2)cc2nnn(C)c12,0.5221147201105737,2016
324,CC(=O)N1CCC2(CCCN(c3ccc(-c4ccccc4)cc3)C2)CC1,0.5217691776088459,2005
325,CCCCCn1c(=O)[nH]c2cc(C(=O)NCCCN3CCC(C)CC3)ccc2c1=O,0.5217691776088459,2005
326,Cc1cc(C)nc(NC(=S)N2CCN(c3nccc(C(F)(F)F)n3)CC2)c1,0.5217691776088459,2011
327,O=C(c1ccc2c(c1)ncn2-c1ccccc1)N1CCCCC1,0.5217691776088459,2010
328,Cc1ccc(S(=O)(=O)Nc2ccc(C(=O)Nc3nc(-c4ccc(Cl)cc4)cs3)cc2)cc1,0.5217691776088459,2013
329,Cc1ccc(S(=O)(=O)Nc2cccc(C(=O)Nc3nc(-c4ccccc4)cs3)c2)cc1,0.5217691776088459,2010
330,O=S(=O)(Nc1nccs1)c1ccc(NCc2cccc(F)c2O)cc1,0.5217691776088459,2013
331,COc1cccc(CNc2ccc(S(=O)(=O)Nc3ccc(C)nc3)cc2)c1O,0.5217691776088459,2013
332,c1ccc2c(Nc3ccc4nc[nH]c4c3)nc(-c3ccncc3)nc2c1,0.5217691776088459,2013
333,CCN1CCN(c2ccc3cc(S(=O)(=O)N4CCOCC4)ccc3n2)CC1,0.5217691776088459,2011
334,O=C1Nc2ccccc2/C1=C\c1ccc(O)c(Cl)c1,0.5217691776088459,2014
335,Fc1ccc(Nc2nccc(-c3ccncc3)n2)cc1F,0.5217691776088459,2013
336,COc1ccccc1S(=O)(=O)Nc1cnccc1C(=O)Nc1nc(-c2ccccc2)cs1,0.5217691776088459,2013
337,O=C([C@H](Cc1ccc(O[S+](=O)([O-])c2cccc3cnccc23)cc1)N[S+](=O)([O-])c1cccc2cnccc12)N1CCN(Cc2ccccc2)CC1,0.5217691776088459,2014
338,C[S+](=O)([O-])N1CCC(Cn2ccc3c(N4CCOCC4)nc(-c4cccc5[nH]ccc45)cc32)CC1,0.5196959225984796,2018
339,Cc1ccc2[nH]c(-c3ccccc3)cc(=O)c2c1,0.5193503800967519,2005
340,Fc1ccc(Cl)cc1-c1nc(Nc2ccncc2)c2nccnc2n1,0.5193503800967519,2006
341,O=c1c2c([nH]c3ccc(Br)cc13)CCCC2,0.5172771250863856,2005
342,Fc1ccc(CNc2cc3c(cn2)CN(Cc2ccncc2)CCN3)cc1,0.5169315825846579,2018
343,Cc1ccc2nc(NC3=NC(c4[nH]ncc4Cl)C4=C(CCCC4=O)N3)oc2c1,0.5148583275742916,2013
344,CN(C)c1cccc(-c2nnc(N3CCC(C(N)=O)CC3)s2)c1,0.5110573600552868,2010
345,Cn1ccc2c(C(=O)NCc3cccnc3)nc(-c3ccc(CO)cc3)cc21,0.5107118175535591,2018
346,COc1ccc(-c2cc(-c3cccc(NC(C)=O)c3)cn3cncc23)cn1,0.5096751900483759,2018
347,FC(F)(F)c1cccc(Nc2ccc(CNc3nc(-c4ccccc4C(F)(F)F)nc4ccccc34)cc2)c1,0.507256392536282,2012
348,COc1ccc2nc(C)cc(Nc3ccc(Cl)c(Cl)c3)c2c1,0.5058742225293711,2005
349,Cc1ccccc1C(=O)N1CCc2cc(-c3nc(NC(=O)Cc4ccc5c(c4)OCO5)sc3C)ccc21,0.5044920525224602,2005
350,FC(F)(F)c1cccc(N2CCN(C(=S)Nc3ccccn3)CC2)c1,0.5041465100207325,2005
351,Cc1cc(C)nc(NC(=S)N2CCN(c3ccc4nsnc4c3)CC2)c1,0.4951624049758121,2011
352,C[C@H]1CCC[C@H](O)CCC/C=C/c2cc(O)cc(O)c2C(=O)O1,0.4944713199723566,2005
353,CN1CCN(c2ccc(Nc3nn4c(=O)c5ccccc5nc4s3)cc2)CC1,0.49239806496199034,2010
354,CC1(C)CNc2cc(NC(=O)c3cccnc3NCc3ccncc3)ccc21,0.49239806496199034,2006
355,O=C(N/N=C/c1ccc(O)c(O)c1)c1cc2ccccc2cc1O,0.4903248099516241,2019
356,COc1ccccc1-c1csc(N2CCC(C(N)=O)CC2)n1,0.4882515549412577,2010
357,COc1ccc(-n2nc(C3CCN([S+](=O)([O-])c4cccc(C(F)(F)F)c4)CC3)[nH]c2=O)cc1,0.48756046993780233,2019
358,CC1CCCCN1c1ncnc(N)c1[N+](=O)[O-],0.48721492743607464,2005
359,Cc1ccnc(NC(=S)N2CCN(c3cccc(C(F)(F)F)n3)CC2)c1,0.48721492743607464,2011
360,Cc1cc(C)nc(NC(=S)N2CCN(c3ccc(Cl)cc3[N+](=O)[O-])CC2)c1,0.48721492743607464,2011
361,Cc1ccc(-n2nc(C)c3c(-c4ccc(O)c(O)c4)c(C#N)c(N)nc32)cc1C,0.48721492743607464,2005
362,CN1C(=O)c2ccccc2[S@+]([O-])c2ccc(C(=O)NCc3ccc(Cl)cc3)cc21,0.48721492743607464,2012
363,Cc1cc(-c2nnc3n2CCCCC3)c(C)n1-c1cccnc1,0.48721492743607464,2013
364,Cc1ccc(NS(=O)(=O)c2ccccc2C(=O)Nc2nc(-c3ccccc3)cs2)cc1,0.48721492743607464,2013
365,Cc1ccc(-c2cc(C(=O)Nc3ccc(S(=O)(=O)Nc4ccc(C#N)cc4)cc3)c3ccccc3n2)cc1C,0.48721492743607464,2013
366,COc1cccc(CNc2ccc(S(=O)(=O)Nc3nccs3)cc2)c1,0.48721492743607464,2013
367,Cc1ccc(S(=O)(=O)Nc2cc(C(=O)Nc3nc(-c4ccccc4)cs3)ccc2Cl)cc1,0.48721492743607464,2013
368,Cc1ccc(S(=O)(=O)Nc2cccc(C(=O)Nc3nc(-c4ccccc4)cs3)c2Cl)cc1,0.48721492743607464,2013
369,COc1cccc(CNc2ccc(S(=O)(=O)Nc3cccnc3)cc2)c1O,0.48721492743607464,2013
370,Fc1ccc(Oc2nc(-c3ccncc3)nc3ccccc23)cc1F,0.48721492743607464,2009
371,Fc1cc(F)cc(Nc2nc(-c3ccncc3)nc3ccccc23)c1,0.48721492743607464,2013
372,Clc1ccc(Nc2nc(-c3ccncc3)nc3ccccc23)cc1Cl,0.48721492743607464,2005
373,O=S(=O)(Nc1ccc2ccccc2c1)c1ccc(NCc2ccc(Br)cc2O)cc1,0.48721492743607464,2013
374,O=C(NCc1cccc(C(F)(F)F)c1)c1ccc(CN2CCCCC2)cc1,0.48721492743607464,2007
375,O=[S+]([O-])(Nc1nccs1)c1ccc(NCc2cccc(Cl)c2)cc1,0.48721492743607464,2013
376,CC(=O)c1c(C)c(C(=O)Nc2cccc([S+](=O)([O-])N(C)C)c2)n(C)c1C,0.48721492743607464,2013
377,Nc1cc(-c2nc(Nc3ccc(F)c(F)c3)c3ccccc3n2)ccn1,0.48721492743607464,2013
378,CC(=O)N1CCN(c2ccc(OCc3nn(C)c(C)c3-c3cccc4c(CCCOc5cccc6ccccc56)c(C(=O)O)n(Cc5cccnc5)c34)cc2)CC1,0.48721492743607464,2012
379,COc1ccc(NC(=O)c2[nH]c(C)c(C(C)=O)c2C)cc1[S+](=O)([O-])Nc1cccc(C#N)c1,0.48721492743607464,2014
380,O=C(Nc1nc(-c2ccccc2)cs1)c1ccncc1NS(=O)(=O)c1ccccc1Cl,0.48617829993089157,2013
381,NC(=O)C1CCN(c2ncc(-c3cccc(N4CCCC4)c3)s2)CC1,0.4858327574291639,2010
382,c1ccc(CNc2cc3c(cn2)CN(Cc2cccnc2)CCN3)cc1,0.4858327574291639,2018
383,Cc1c(CN(C)c2cc(C3CC(O)C3)nc(N)n2)[nH]c2ccccc12,0.4858327574291639,2015
384,COc1ccc(-c2cc(C(F)(F)F)nc(SCCC(=O)Nc3cc(C)ccc3O)n2)cc1,0.4841050449205252,2005
385,C#CCNC(=O)c1nc(-c2cccnc2)c2ccccn12,0.48203178991015894,2018
386,FC(F)(F)c1cc(-c2ccc(CNc3nc(-c4ccccc4C(F)(F)F)nc4ccsc34)cc2)ccn1,0.48134070490670355,2012
387,COCCNCc1ccc(-c2cc3nccc(Oc4ccc(NC(=O)C5(C(=O)Nc6ccc(F)cc6)CC5)cc4F)c3s2)nc1,0.4792674498963372,2009
388,O=C(O)[C@H]1O[C@H]1C(=O)O,0.47719419488597103,2005
389,CCc1ccc(NC(=O)c2[nH]c(C)c(C(C)=O)c2C)cc1[S+](=O)([O-])Nc1ccc(C#N)cc1,0.47512093987560466,2014
390,O=c1c(-c2cccs2)ccc2n1C[C@H]1C[C@@H]2CN(C2CCOCC2)C1,0.4733932273669661,2006
391,O=C(Nc1ccc2oc(-c3cccnc3)nc2c1)c1ccc(-c2ccccc2)o1,0.4668279198341396,2005
392,CN1CC(CNC(=O)OCc2ccccc2)C[C@H]2c3cccc4c3c(cn4C)CC21,0.4644091223220456,2006
393,Cc1ccc(S(=O)(=O)Nc2cnccc2C(=O)Nc2nc(-c3ccccc3)cs2)cc1,0.46406357982031793,2013
394,CC(C)(C)c1ccc(S(=O)(=O)N2CCC(c3ccncc3)CC2)cc1,0.46406357982031793,2007
395,CCOc1ccc(N2C(=O)c3n[nH]c(-c4cccs4)c3C2c2cccc(F)c2)cc1,0.4606081548030408,2005
396,COc1ccc2oc(NC3=NC(c4[nH]ncc4Cl)C4=C(CCCC4=O)N3)nc2c1,0.4585348997926745,2013
397,Cc1ccc(NC(=O)NCC2CCN(Cc3cccc(Cl)c3)CC2)cc1Cl,0.4568071872840359,2007
398,CCOC(=O)c1ccc(N2C(=O)c3[nH]nc(-c4ccc(OC)cc4)c3C2c2ccc(C)cc2)cc1,0.4550794747753974,2007
399,O=C1CCCC2=C1C(c1[nH]ncc1Br)N=C(Nc1nc3ccccc3o1)N2,0.4526606772633034,2010
400,Cc1cc(-c2nnc3n2CCCCC3)c(C)n1-c1ccncc1,0.4526606772633034,2013
401,Cc1ccc(S(=O)(=O)Nc2ncccc2C(=O)Nc2nc(-c3ccccc3)cs2)cc1,0.4526606772633034,2013
402,CC[S+](=O)([O-])Nc1ccccc1C(=O)Nc1nc(-c2ccccc2)cs1,0.4526606772633034,2013
403,Cc1ccc(-c2cc(C(=O)Nc3cccc(S(=O)(=O)Nc4nccs4)c3)c3ccccc3n2)cc1C,0.4526606772633034,2013
404,COc1cc(Cl)ccc1C(=O)Nc1nc(-c2ccccc2)cs1,0.4526606772633034,2013
405,COC(=O)c1nc(-c2cccc3ccccc23)oc1OC,0.4526606772633034,2007
406,O=S(=O)(Nc1nccs1)c1ccc(NCc2cccc(Cl)c2O)cc1,0.4526606772633034,2013
407,O=C1CCCC2=C1C(c1[nH]ncc1Cl)N=C(Nc1nc3ccc(F)cc3o1)N2,0.4526606772633034,2013
408,O=S(=O)(Nc1nccs1)c1ccc(NCc2cccc(Br)c2O)cc1,0.4526606772633034,2013
409,O=C(C1CCC1)N1CCN(C/C=C/c2ccccc2)CC1,0.4526606772633034,2009
410,O=C1Nc2ccccc2/C1=C\c1ccc(O)cc1,0.4526606772633034,2006
411,Cc1ccc(S(=O)(=O)Nc2cnccc2C(=O)Nc2ccc(-c3nc4ccccc4[nH]3)cc2)cc1,0.4526606772633034,2013
412,N#Cc1cccc(S(=O)(=O)Nc2cnccc2C(=O)Nc2nc(-c3ccccc3)cs2)c1,0.4526606772633034,2013
413,Cc1ccccc1S(=O)(=O)Nc1cnccc1C(=O)Nc1nc(-c2ccccc2)cs1,0.4526606772633034,2013
414,CC(C)(O)Cn1c(NC(=O)c2ccc(-c3cn[nH]c3)s2)nc2cc(CN3CCOCC3)ccc21,0.4526606772633034,2010
415,Cc1ccc(S(=O)(=O)n2cc(C(=O)Nc3ccc(-c4ccccc4)cc3)c3ccccc32)cc1,0.4526606772633034,2013
416,O=C(N[C@@H](Cc1ccccc1)C(=O)CCl)OCc1ccccc1,0.45127850725639257,2005
417,CC(C)(C)c1ccc(-c2csc(N3CCC(C(N)=O)CC3)n2)cc1,0.4502418797512094,2010
418,COc1ccc(C(=O)NC2CCN(c3cnn(CC4CC4)c(=O)c3)CC2)c(OC)n1,0.4502418797512094,2015
419,COc1ncccc1-c1cc2c(ccn2CC2CCN([S+](C)(=O)[O-])CC2)c(N2CCOCC2)n1,0.44920525224602625,2018
420,CC(C)CN(C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)O[C@@H]1CO[C@H]2OCC[C@@H]12)S(=O)(=O)c1ccc(N)cc1,0.4457498272287492,2005
421,CCc1oc2ccccc2c1C(=O)c1cc(I)c(O)c(I)c1,0.4416033172080166,2005
422,Cc1cn2nc(-c3nc(C4CCCN(C(=O)c5ccccc5)C4)no3)cc2c(=O)[nH]1,0.4391845196959226,2015
423,Clc1ccc2ncc(-c3cccc(NC4CNC4)n3)n2c1,0.43849343469246715,2009
424,CCOc1ccc(C2c3c(oc4ccc(C)cc4c3=O)C(=O)N2CCCN(C)C)cc1,0.4374568071872841,2007
425,O=C1CCCC2=C1C(c1[nH]ncc1Cl)N=C(Nc1nc3ccccc3o1)N2,0.43434692467173464,2010
426,NC[C@H](O)c1ccc(O)c(O)c1,0.43054595715272975,2004
427,O=C1NCc2cc(-c3cc4c(ccn4Cc4ccncc4)c(N4CCOCC4)n3)ccc21,0.43054595715272975,2018
428,CCCCN(C)C(=O)c1c(C)sc2ccn(CCC)c(=O)c12,0.42985487214927437,2015
429,CCC[C@@H]1CN(C(=O)c2ccc(-c3ccc(C)o3)cc2)C[C@H]1NC(C)=O,0.42605390463026954,2013
430,Cc1ccc(C(=O)Nc2ccc3oc(-c4cccnc4)nc3c2)cc1[N+](=O)[O-],0.42570836212854185,2005
