index,smiles,half-life,sdc,sdx,sa,dga,dgp,dgtot
154,CN(CC1CCOC1)C(=O)Nc1ccccc1,1.0,7.5775,0.583,4.9304,-0.8594,-65.5236,-57.9857
65,O=C(c1ccncc1)N1CCC(Oc2cccc(F)c2)C1,1.0,9.1022,0.0,6.2339,-9.1809,-75.4544,-74.1997
153,O=C(c1ccncc1)N1CCC(Oc2ccccc2)C1,1.0,8.5091,0.0,4.568,-9.9319,-61.9215,-61.9395
64,O=C(N1CCN([S+](=O)([O-])c2cccc(F)c2)CC1)N1CC2CC(C1)[C@H]1CCCC(=O)N1C2,1.0,15.7242,0.0,11.6068,-3.2801,-135.7959,-86.8486
152,O=C(N1CCN([S+](=O)([O-])c2ccccc2)CC1)N1CC2CC(C1)[C@H]1CCCC(=O)N1C2,1.0,15.2881,0.0,10.1087,-4.0274,-124.808,-74.7723
62,N#Cc1cncc(N2CC3CCC(C2)N3CC(F)(F)F)c1,1.0,8.5709,0.0,6.4902,-4.6539,-79.8296,-63.3388
150,COc1cncc(N2CC3CCC(C2)N3CC(F)(F)F)c1,1.0,9.3856,0.0,7.6694,1.0429,-87.8811,-58.3304
61,N#Cc1ccc(CN2CCC3(CC2)CC(=O)c2ccccc2O3)cc1,1.0,9.9305,0.0,4.7945,-14.6077,-66.531,-81.1386
149,COc1ccc(CN2CCC3(CC2)CC(=O)c2ccccc2O3)cc1,1.0,10.0381,0.0,5.481,-8.9234,-68.1392,-77.0626
60,N#Cc1ccc(CN2CCC3(C2)NC(=O)c2ccccc2O3)cc1,1.0,8.9001,0.8176,5.3131,-17.0379,-76.1896,-89.8141
148,COc1ccc(CN2CCC3(C2)NC(=O)c2ccccc2O3)cc1,1.0,9.2666,0.7605,6.0726,-11.35,-78.9069,-86.8206
58,N#Cc1ccc(CN2CCC(N3CCOC3=O)CC2)cc1,1.0,9.2739,0.0,5.0505,-8.0757,-72.2028,-58.6045
146,COc1ccc(CN2CCC(N3CCOC3=O)CC2)cc1,1.0,9.6876,0.0,6.0804,-2.3838,-77.9401,-54.964
57,C[C@@]1(O)CCN(Cc2ccc(C#N)cc2)C[C@H]1N1CCCC1,1.0,8.8322,0.5687,4.4817,-1.3792,-67.661,-65.471
145,COc1ccc(CN2CC[C@@](C)(O)[C@H](N3CCCC3)C2)cc1,1.0,8.7028,0.5962,5.2638,4.3096,-69.4814,-62.0042
56,COCCNC(=O)c1nc2sccn2c1-c1cccc(C#N)c1,1.0,7.802,0.8659,5.555,-14.9737,-79.3201,-88.2139
144,COCCNC(=O)c1nc2sccn2c1-c1cccc(OC)c1,1.0,8.3302,0.6973,6.3385,-9.2875,-82.7169,-84.236
55,COC(=O)[C@@H]1Cc2ncn(C)c2CN1C(=O)c1ccc(C#N)cc1,1.0,10.6579,0.0,7.0438,-14.4282,-95.7699,-82.9684
143,COC(=O)[C@@H]1Cc2ncn(C)c2CN1C(=O)c1ccc(OC)cc1,1.0,11.0047,0.0,7.734,-8.739,-98.8055,-78.5153
53,O=C(c1cccc(F)c1)N1CCC(Oc2cccnc2)C1,1.0,8.8588,0.0,6.1228,-9.1847,-73.7774,-70.3301
141,O=C(c1ccccc1)N1CCC(Oc2cccnc2)C1,1.0,8.6545,0.0,4.7035,-9.925,-63.7747,-58.843
52,CCN1CCN(C(=O)c2nc3sccn3c2-c2cccc(C#N)c2)CC1,1.0,9.7671,0.0,5.3762,-16.0867,-83.2686,-76.4602
140,CCN1CCN(C(=O)c2nc3sccn3c2-c2cccc(OC)c2)CC1,1.0,9.9653,0.0,6.1888,-10.4035,-86.6321,-72.4683
51,N#Cc1ccc(C(=O)N2CCOC[C@H](Oc3cnccn3)C2)cc1,1.0,10.8427,0.0,7.1958,-12.8333,-98.1947,-84.1647
139,COc1ccc(C(=O)N2CCOC[C@H](Oc3cnccn3)C2)cc1,1.0,11.3226,0.0,7.9158,-7.143,-101.1512,-80.607
50,O=C1COCCN1c1cc(-c2cccc(F)c2)cn2cncc12,1.0,8.8156,0.0,6.4858,-14.3185,-80.1455,-73.6516
184,O=C1COCCN1c1cc(-c2ccccc2)cn2cncc12,1.0,8.2739,0.0,4.9075,-15.0644,-68.0309,-61.4728
49,N#Cc1cccc(CN2CC[C@H](c3nc4ccccc4[nH]3)C2)c1,1.0,8.127,0.6808,3.2243,-16.7382,-59.0933,-75.8315
138,COc1cccc(CN2CC[C@H](c3nc4ccccc4[nH]3)C2)c1,1.0,8.4228,0.5619,3.9767,-11.0506,-61.8868,-72.9374
48,N#Cc1cccc(-c2c(C(=O)N3CCOCC3)nc3sccn23)c1,1.0,9.0346,0.0,5.7559,-18.3874,-81.4229,-78.9053
137,COc1cccc(-c2c(C(=O)N3CCOCC3)nc3sccn23)c1,1.0,9.4381,0.0,6.5932,-12.6939,-85.3077,-75.2653
47,O=c1cc(N2CCOCC2)oc2c(-c3cccc(F)c3)nccc12,1.0,9.2968,0.0,7.412,-13.2772,-87.4263,-88.7161
136,O=c1cc(N2CCOCC2)oc2c(-c3ccccc3)nccc12,1.0,8.9368,0.0,5.9069,-14.0223,-75.8203,-77.5264
45,Cn1cnc2ccc(Nc3cccc(F)c3)nc2c1=O,0.9572953736654805,6.9112,0.6645,5.637,-13.0622,-76.2335,-72.3597
134,Cn1cnc2ccc(Nc3ccccc3)nc2c1=O,1.0,6.7487,0.6135,4.3158,-13.8017,-66.7472,-61.9269
44,COCCNc1ncnc2c1CCN(C(=O)c1cscn1)CC2,0.9172597864768682,10.5757,0.5708,7.2613,-5.2371,-104.6125,-89.4175
133,COCCNc1nc(N)nc2c1CCN(C(=O)c1cscn1)CC2,1.0,9.5555,2.3036,8.0371,-5.4176,-117.7042,-103.5673
43,N#Cc1ccc(CN2C[C@@H](CO)[C@H](c3ccncc3)C2)cc1,0.8852313167259785,8.8776,0.7055,4.2951,-9.3616,-65.8331,-75.1947
132,COc1ccc(CN2C[C@@H](CO)[C@H](c3ccncc3)C2)cc1,1.0,9.2063,0.6618,5.1114,-3.6687,-69.4594,-73.1281
42,N#Cc1cccc(-c2c(C(=O)N3CCCCC3)nc3sccn23)c1,0.8523131672597865,8.4929,0.0,4.5103,-18.3085,-68.8822,-67.1712
131,COc1cccc(-c2c(C(=O)N3CCCCC3)nc3sccn23)c1,0.943950177935943,9.0102,0.0,5.4407,-12.6163,-74.0034,-63.7126
41,CCOc1cc(=O)n2c(c1C(=O)Nc1ccc(C#N)cc1)CCCC2,0.8345195729537366,9.7195,0.6424,6.4187,-13.2672,-86.2004,-92.9441
130,CCOc1cc(=O)n2c(c1C(=O)Nc1ccc(S(N)(=O)=O)cc1)CCCC2,1.0,10.0307,2.3699,9.029,-6.3442,-114.2643,-107.6677
40,N#Cc1ccc(CN2CC(N3CCc4ccccc43)C2)cc1,0.793594306049822,8.2527,0.0,2.4536,-15.2309,-46.0608,-58.0464
129,COc1ccc(CN2CC(N3CCc4ccccc43)C2)cc1,0.6619217081850534,8.4094,0.0,3.1767,-9.5449,-48.1372,-54.3877
39,O=c1c2nc(Nc3cccc(F)c3)ccc2ncn1-c1cccnc1,0.7900355871886121,7.8802,0.9005,6.2269,-19.8929,-87.2324,-90.1772
183,O=c1c2nc(Nc3ccccc3)ccc2ncn1-c1cccnc1,1.0,7.8801,0.6257,4.8859,-20.6352,-78.2374,-80.0645
38,N#Cc1cccc(-c2c(C(=O)NC3CC3)nc3sccn23)c1,0.7793594306049821,6.5764,0.8313,4.2735,-20.3965,-66.138,-78.5022
128,COc1cccc(-c2c(C(=O)NC3CC3)nc3sccn23)c1,1.0,7.136,0.8155,5.2124,-14.7074,-71.5991,-76.2333
37,N#Cc1cccc(CN2CCOC[C@H]2c2ncc(-c3ccc(F)cc3)[nH]2)c1,0.7749110320284697,9.9759,0.6582,5.9366,-15.3563,-82.6256,-92.68
127,O=C(O)c1ccc(CN2CCOC[C@H]2c2ncc(-c3ccc(F)cc3)[nH]2)cc1,1.0,10.4461,1.4873,8.3208,-11.2326,-103.8196,-109.0208
36,N#Cc1ccc(CN2CCC(N3CCNC3=O)CC2)cc1,0.7615658362989324,8.7086,0.7824,4.7992,-7.9813,-74.8159,-75.7409
125,COc1ccc(CN2CCC(N3CCNC3=O)CC2)cc1,1.0,8.9903,0.7085,5.6956,-2.2976,-79.1641,-73.4573
35,Cc1ccsc1-c1[nH]nc2ncc(-c3cccc(F)c3)nc12,0.7597864768683273,5.7917,0.7739,4.0841,-17.5879,-57.9634,-68.0435
124,Cc1ccsc1-c1[nH]nc2ncc(-c3ccccc3)nc12,0.0969750889679715,5.5689,0.7939,2.6623,-18.3279,-47.8845,-58.1695
34,Cc1noc(C)c1-c1cc(-c2cccc(F)c2)cn2cncc12,0.7330960854092526,8.0912,0.0,4.6101,-17.0407,-60.5624,-67.2342
123,Cc1noc(C)c1-c1cc(-c2ccccc2)cn2cncc12,1.0,7.5974,0.0,3.0356,-17.7863,-48.5582,-55.2465
32,O=C(c1ccsc1)N1CCC(Oc2cccc(F)c2)C1,0.6672597864768682,8.1245,0.0,5.6972,-8.5869,-64.6036,-62.697
121,O=C(c1ccsc1)N1CCC(Oc2ccccc2)C1,0.2882562277580071,7.6406,0.0,4.1887,-9.3339,-52.7595,-51.6232
31,N#Cc1ccccc1CN1CCC2(CC1)CC(O)CCO2,0.6467971530249109,9.0199,0.6058,5.2493,-2.5523,-70.3942,-72.9465
120,COc1ccccc1CN1CCC2(CC1)CC(O)CCO2,1.0,8.5931,0.6024,5.7013,3.1166,-69.529,-66.4124
28,COC1CCC12CCN(C(=O)c1ccc(C#N)cc1)CC2,0.6370106761565836,9.3206,0.0,4.9861,-6.7075,-66.6646,-65.5666
117,COc1ccc(C(=O)N2CCC3(CCC3OC)CC2)cc1,0.5551601423487543,9.474,0.0,5.8351,-1.0162,-70.3097,-63.0203
27,Fc1cccc(Nc2ncc(-c3cccnc3)c3c2OCC3)c1,0.6138790035587187,7.765,0.79,5.2657,-16.7975,-70.2296,-83.6262
182,c1ccc(Nc2ncc(-c3cccnc3)c3c2OCC3)cc1,1.0,7.4679,0.7654,3.7426,-17.5421,-58.9581,-72.8641
23,O=C(c1ccoc1)N1CCC(Oc2cccc(F)c2)C1,0.5596085409252668,8.5388,0.0,6.6563,-9.0712,-74.6715,-73.7782
113,O=C(c1ccoc1)N1CCC(Oc2ccccc2)C1,1.0,7.98,0.0,5.1068,-9.818,-62.383,-62.1327
22,Cc1ccc(-c2noc([C@@H]3Cc4nc[nH]c4CN3Cc3cccc(C#N)c3)n2)cc1,0.4964412811387899,10.7755,0.6772,5.2812,-23.0479,-88.9768,-91.555
112,Cc1ccc(-c2noc([C@@H]3Cc4nc[nH]c4CN3Cc3ccc(C(=O)O)cc3)n2)cc1,0.842526690391459,10.9197,1.4945,7.3522,-18.9287,-106.19,-104.2338
118,CC(=O)N1CCC(Cc2ccc(C(=O)O)cc2)CC1,1.0,8.0419,0.8829,5.4666,-1.4432,-66.5487,-60.4066
