Trial Number,Parameters,RMSD,Predictions,Std
10,"{'alpha': 0.08770556112822017, 'l1_ratio': 0.03416184299932432}",0.12856679176071048,"[0.012068376652943039, 0.013498874030637315, 0.012239798526168239, 0.011279923934927468, 0.012239798526168239, 0.015151369572752751, 0.012254466355274782, 0.014534319450517377, 0.010259146344153952, 0.011279923934927468, 0.012239798526168239, 0.011279923934927468, 0.011047599062169523, 0.011204353106288178, 0.010259146344153952, 0.011219020935394723, 0.02727541939259696, 0.011219020935394723, 0.011219020935394723, 0.016125911993100067, 0.02726075156349041, 0.014025860756646491, 0.015090466573220005, 0.015075798744113461, 0.010244478515047407, 0.024544150399984473, 0.012068376652943039, 0.014534319450517377, 0.020658036933052647, 0.011279923934927468, 0.012068376652943039, 0.02146115748017476, 0.011032931233062976, 0.012975747507659889, 0.027313255300014327, 0.02858699863358995, 0.018173440215584716, 0.02627780988013427, 0.013574444859276606, 0.011279923934927468, 0.01255366726850309, 0.023912432448642554, 0.013513541859743862, 0.015864251462129032, 0.011204353106288178, 0.011204353106288178, 0.010244478515047407, 0.010244478515047407, 0.014534319450517377, 0.01536050708975486, 0.014534319450517377, 0.013589112688383151, 0.012239798526168239, 0.01536050708975486, 0.012239798526168239, 0.014534319450517377, 0.013589112688383151, 0.013065986165405724, 0.011204353106288178, 0.020658036933052647, 0.015075798744113461, 0.01611124416399352, 0.021617911524293418, 0.027783878086467834, 0.011204353106288178, 0.023988003277281844]","[0.0, 1.734723475976807e-18, 0.0, 0.0, 0.0, 1.734723475976807e-18, 1.734723475976807e-18, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.469446951953614e-18, 0.0, 0.0, 0.0, 3.469446951953614e-18, 1.734723475976807e-18, 1.734723475976807e-18, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.469446951953614e-18, 1.734723475976807e-18, 0.0, 0.0, 3.469446951953614e-18, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.734723475976807e-18, 0.0, 0.0, 0.0, 1.734723475976807e-18, 0.0, 0.0, 0.0, 1.734723475976807e-18, 0.0, 0.0, 0.0, 0.0, 0.0, 3.469446951953614e-18, 0.0, 0.0]"
11,"{'alpha': 0.08713256849764955, 'l1_ratio': 0.037339956784782906}",0.1286890013883087,"[0.012181864088708744, 0.013595905849561357, 0.01242620880144926, 0.012181864088708744, 0.01242620880144926, 0.015240059053302774, 0.01242620880144926, 0.013717996818188222, 0.01205977312008188, 0.012181864088708744, 0.01242620880144926, 0.012181864088708744, 0.01205977312008188, 0.012304117832822396, 0.01205977312008188, 0.012304117832822396, 0.025274001382737627, 0.012304117832822396, 0.012304117832822396, 0.01548440376604329, 0.025274001382737627, 0.012958059137123404, 0.015362312797416426, 0.015362312797416426, 0.01205977312008188, 0.02449780633432297, 0.012181864088708744, 0.013717996818188222, 0.02143961136972894, 0.012181864088708744, 0.012181864088708744, 0.02143961136972894, 0.01205977312008188, 0.01283596816849654, 0.024864242015690357, 0.026033939063802452, 0.016654100814155387, 0.024742151047063492, 0.013473652105447704, 0.012181864088708744, 0.013351561136820839, 0.022975744099208422, 0.013595905849561357, 0.015362312797416426, 0.012304117832822396, 0.012304117832822396, 0.01205977312008188, 0.01205977312008188, 0.013717996818188222, 0.014005502441121849, 0.013717996818188222, 0.013473652105447704, 0.01242620880144926, 0.014005502441121849, 0.01242620880144926, 0.013717996818188222, 0.013473652105447704, 0.012713714424382886, 0.012304117832822396, 0.02143961136972894, 0.015362312797416426, 0.01548440376604329, 0.021683956082469463, 0.026033939063802452, 0.012304117832822396, 0.022853490355094767]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.469446951953614e-18, 0.0, 0.0, 0.0, 3.469446951953614e-18, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.469446951953614e-18, 3.469446951953614e-18, 0.0, 3.469446951953614e-18, 1.734723475976807e-18, 0.0, 1.734723475976807e-18, 3.469446951953614e-18, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.734723475976807e-18, 0.0, 0.0, 0.0, 0.0, 1.734723475976807e-18, 1.734723475976807e-18, 0.0, 0.0, 0.0, 0.0, 3.469446951953614e-18, 3.469446951953614e-18, 0.0, 0.0]"
12,"{'alpha': 0.08504871716442647, 'l1_ratio': 0.026322209852875707}",0.12837214198363686,"[0.01382320462268277, 0.016657539490665604, 0.010236500645281851, 0.007511928625864725, 0.0086441315412865, 0.013884871735645963, 0.011223201804643193, 0.01251275041779226, 0.006050653544058627, 0.013048393132333172, 0.013136386186683313, 0.013003797092530162, 0.006425679132069786, 0.007281093356888503, 0.004453979998517576, -0.00015352162331414877, 0.026060570732826697, 0.000664147953026821, 0.0021671262058056756, 0.015417842324019099, 0.03144223555505368, 0.016362495866423257, 0.015995430184575686, 0.008973472091570994, 0.0050419232226515, 0.025543353357329036, 0.012741582921458376, 0.016106929898659764, 0.02262035710882047, 0.007338907974375299, 0.012741582921458376, 0.021016582866274353, 0.010719894838963089, 0.012248478143278542, 0.03547042043533767, 0.044089262088784976, 0.027732266440666422, 0.03034029593831228, 0.016349291513528964, 0.008991342199949615, 0.012897712382623846, 0.02457394679422097, 0.01288854490530404, 0.022282647671388014, 0.0034598478053954797, 0.006544796496625945, 0.0012131859980111619, 0.0002805483933252251, 0.018572529454561046, 0.025498027229534443, 0.01935554818161038, 0.02027868307321854, 0.013282114578306548, 0.025701808244302137, 0.012963428778580264, 0.018776310469328743, 0.02027868307321854, 0.01988892655355366, 0.005308878335932815, 0.020416435356229418, 0.01404697587674264, 0.01640070428897103, 0.024247166179622984, 0.03072342818051062, 0.010723587762342618, 0.028072260972728923]","[0.0, 0.0, 0.0, 8.673617379884035e-19, 0.0, 1.734723475976807e-18, 1.734723475976807e-18, 0.0, 0.0, 1.734723475976807e-18, 1.734723475976807e-18, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.469446951953614e-18, 0.0, 0.0, 3.469446951953614e-18, 8.673617379884035e-19, 0.0, 3.469446951953614e-18, 0.0, 0.0, 0.0, 6.938893903907228e-18, 0.0, 0.0, 0.0, 0.0, 0.0, 3.469446951953614e-18, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.734723475976807e-18, 0.0, 0.0, 0.0, 0.0, 0.0, 8.673617379884035e-19, 0.0, 0.0, 0.0, 0.0, 3.469446951953614e-18, 1.734723475976807e-18, 0.0]"
13,"{'alpha': 0.08528982311699582, 'l1_ratio': 0.021410872982018058}",0.12838239787436329,"[0.01521078352448769, 0.015468921410032638, 0.007032187332071036, 0.005339127611041668, 0.006646099544584558, 0.011016409675739794, 0.007936770627356244, 0.009372839606325178, 0.0030675064257467497, 0.01237230699076066, 0.01289269076591751, 0.013400658689089956, 0.0031951049259731096, 0.004831467548645918, -0.0015259847863778007, -0.008708099054092684, 0.023008606538782683, -0.0065602465064958475, -0.0038642200190461776, 0.013211595198197923, 0.03166819808496429, 0.016222026248943977, 0.013567625028361653, 0.0032625734511952907, 0.0016411142449610392, 0.02443634161102219, 0.01275180602331394, 0.0168565574214584, 0.023956686917644354, 0.006337318007951144, 0.012997777796659818, 0.01873820459344861, 0.010483039842691097, 0.015182404492519168, 0.04022408761868652, 0.05440653342580385, 0.033973325118336256, 0.03248531991805316, 0.016716579624388703, 0.01167288482751682, 0.010778242995039494, 0.025014445399406948, 0.011554562980064124, 0.024770464352721885, -0.002063642722653993, 0.004450907652961085, -0.005350808294938489, -0.00724901758148479, 0.02052008067212184, 0.03179667769182199, 0.0231132613343699, 0.026722030812803874, 0.012294871238392681, 0.032762090147783154, 0.011403444632396136, 0.021485493128083007, 0.026011530388178068, 0.022464141300207952, 0.0008167725313989703, 0.021024068657984247, 0.011364822144216974, 0.014576611010920839, 0.026324369005104, 0.031721440913445226, 0.009671086455760158, 0.03203061144180888]","[1.734723475976807e-18, 0.0, 0.0, 0.0, 8.673617379884035e-19, 1.734723475976807e-18, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.469446951953614e-18, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.734723475976807e-18, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.734723475976807e-18, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 8.673617379884035e-19, 0.0, 0.0, 3.469446951953614e-18, 0.0, 0.0, 0.0, 0.0, 0.0, 3.469446951953614e-18, 3.469446951953614e-18, 0.0, 3.469446951953614e-18, 1.734723475976807e-18, 0.0, 0.0, 0.0, 0.0, 0.0]"
14,"{'alpha': 0.10094660377885968, 'l1_ratio': 0.022462615530391597}",0.12840292340660087,"[0.013720083573698949, 0.0164512319878305, 0.01062619829946392, 0.007973015831840381, 0.009189995127703328, 0.013919741959390742, 0.01148342699170022, 0.012838817350020489, 0.006599228338966228, 0.012898754308666528, 0.013146031580045214, 0.012913956435204257, 0.007218809519876417, 0.007833350137971005, 0.005276850860483326, 0.0015051364072732522, 0.02569025093302928, 0.0022074359263910565, 0.00361281989168288, 0.015592289278062985, 0.030572615510350162, 0.01632186087651734, 0.01607787675200896, 0.009753079057661795, 0.005716321335429336, 0.02504732750444118, 0.01310460788594533, 0.015916700357472106, 0.021939772796038464, 0.007933300697519331, 0.01310460788594533, 0.020857137449652785, 0.010945828921197352, 0.012319179596754513, 0.033961948175440716, 0.04179346574757566, 0.026891606897161618, 0.029533155023122214, 0.01616057080946413, 0.0094604020336389, 0.013059864512129137, 0.024173185897180816, 0.013264207801763178, 0.02175096950940437, 0.004421075820904717, 0.00710932752079512, 0.0025466623680379524, 0.0017764380944408336, 0.018232144604526948, 0.02441073216685731, 0.018991557314632528, 0.01981695729502446, 0.013521504114137392, 0.024757995080791226, 0.013196755979066362, 0.018579407518460857, 0.01981695729502446, 0.019375343541396726, 0.006309341624366585, 0.02019027460403061, 0.014424702591556144, 0.01652336223472732, 0.023766986987995332, 0.029713782998451954, 0.010963631753922906, 0.026907068274276885]","[0.0, 0.0, 1.734723475976807e-18, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.734723475976807e-18, 8.673617379884035e-19, 0.0, 8.673617379884035e-19, 0.0, 3.469446951953614e-18, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.469446951953614e-18, 1.734723475976807e-18, 0.0, 0.0, 0.0, 1.734723475976807e-18, 0.0, 0.0, 0.0, 0.0, 0.0, 3.469446951953614e-18, 3.469446951953614e-18, 0.0, 0.0, 0.0, 0.0, 0.0, 3.469446951953614e-18, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 8.673617379884035e-19, 0.0, 1.734723475976807e-18, 0.0, 3.469446951953614e-18, 0.0, 0.0, 0.0]"
15,"{'alpha': 0.0855199029197862, 'l1_ratio': 0.050802973409902995}",0.12902110427557326,"[0.014378421187534511, 0.014378421187534511, 0.014378421187534511, 0.014378421187534511, 0.014378421187534511, 0.014378421187534511, 0.014378421187534511, 0.014378421187534511, 0.014378421187534511, 0.014378421187534511, 0.014378421187534511, 0.014378421187534511, 0.014378421187534511, 0.014378421187534511, 0.014378421187534511, 0.014378421187534511, 0.019812650764146712, 0.014378421187534511, 0.014378421187534511, 0.014378421187534511, 0.019812650764146712, 0.014378421187534511, 0.014378421187534511, 0.014378421187534511, 0.014378421187534511, 0.019812650764146712, 0.014378421187534511, 0.014378421187534511, 0.019812650764146712, 0.014378421187534511, 0.014378421187534511, 0.019812650764146712, 0.014378421187534511, 0.014378421187534511, 0.019812650764146712, 0.019812650764146712, 0.014378421187534511, 0.019812650764146712, 0.014378421187534511, 0.014378421187534511, 0.014378421187534511, 0.019812650764146712, 0.014378421187534511, 0.014378421187534511, 0.014378421187534511, 0.014378421187534511, 0.014378421187534511, 0.014378421187534511, 0.014378421187534511, 0.014378421187534511, 0.014378421187534511, 0.014378421187534511, 0.014378421187534511, 0.014378421187534511, 0.014378421187534511, 0.014378421187534511, 0.014378421187534511, 0.014378421187534511, 0.014378421187534511, 0.019812650764146712, 0.014378421187534511, 0.014378421187534511, 0.019812650764146712, 0.019812650764146712, 0.014378421187534511, 0.019812650764146712]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
16,"{'alpha': 0.1116998737889831, 'l1_ratio': 0.000328140016425435}",0.13322280702312772,"[0.028313269546661895, 0.02126685747208239, 0.0142477715773065, -0.014448416293425049, -0.010077154315890619, 0.002404194863970527, -0.0027832921969211943, 0.010533773556503166, -0.011172063339875285, 0.023384714440022478, 0.01194670027462215, 0.009064018885569153, 0.0002096542122967688, -0.016457754903415472, -0.023355080127933154, -0.038964031886174484, 0.017349178902767205, -0.04594328369473713, -0.03107649949648524, 0.017717544262276157, 0.05550119199600926, 0.01890892828093727, -0.0015474312981859674, -0.031134371584119903, -0.005111122296748281, 0.015648708482241265, 0.01487502067396613, 0.02585716579363868, 0.02992241402095562, 0.011328189134278745, 0.03845897234731768, 0.012487918462671464, -0.0073784899661833775, 0.04256139722165638, 0.08736140565592042, 0.0453434635842573, 0.045699739369673066, 0.02902876196412617, -0.003000961201315964, 0.028740938130171662, -0.027289477842283926, 0.011005893061405808, -0.0030321979520860735, 0.019629880452414192, -0.018062212437035312, 0.02416536904089801, -0.05050799619668591, -0.040594701024034736, 0.03777030398040644, 0.06517861619310313, 0.05157571978673195, 0.07197271465224218, -0.01853574057104835, 0.04061974003481006, 0.0067913063604058375, 0.016753860469110152, 0.0727854228749342, 0.026720144088803036, -0.012147242334748837, 0.017005189279001083, -0.015646176521320818, -0.016938065258965934, 0.04608087050499812, 0.043745525249572426, 0.012938576787284104, 0.04779267369468861]","[0.0, 3.469446951953614e-18, 0.0, 1.734723475976807e-18, 0.0, 0.0, 0.0, 0.0, 1.734723475976807e-18, 0.0, 0.0, 0.0, 0.0, 0.0, 3.469446951953614e-18, 0.0, 0.0, 0.0, 3.469446951953614e-18, 0.0, 6.938893903907228e-18, 0.0, 0.0, 0.0, 0.0, 0.0, 1.734723475976807e-18, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 6.938893903907228e-18, 6.938893903907228e-18, 3.469446951953614e-18, 0.0, 3.469446951953614e-18, 0.0, 1.734723475976807e-18, 0.0, 0.0, 0.0, 3.469446951953614e-18, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 6.938893903907228e-18]"
17,"{'alpha': 0.09576256800945934, 'l1_ratio': 0.02475432520688908}",0.12837297242455176,"[0.01370934028880111, 0.016361447644446855, 0.01137313269939282, 0.008621741480139253, 0.009947609274765852, 0.014383305241289572, 0.011915257172241102, 0.013446631328207897, 0.007131896073177195, 0.012879263111382941, 0.013238992160652172, 0.012632373049359944, 0.008222963559326708, 0.008546724446432286, 0.006328380109147311, 0.003245957645809343, 0.02665662387292696, 0.0036146123005497445, 0.005060959407681056, 0.015888581226445757, 0.03070056074153078, 0.016448537275581605, 0.0160262763112718, 0.010622662713882522, 0.006414222955387731, 0.02510545390328545, 0.013235932792564064, 0.01573681610866786, 0.02163096874625788, 0.008402115863970874, 0.013235932792564064, 0.02138917184074939, 0.010571805219899382, 0.011967441224980412, 0.032968579010817234, 0.03948848005447228, 0.02562621293731675, 0.028899954094611147, 0.015831140580472212, 0.009349106337660546, 0.013033766219267004, 0.02462121900550619, 0.013456844253116865, 0.021028593054438507, 0.005421075997929352, 0.007448911730614753, 0.003559856703618797, 0.00315357364711126, 0.017575116409963867, 0.023329052009841828, 0.017964296237932185, 0.018779089263859725, 0.013395317074831608, 0.023667374138422504, 0.013116089682396132, 0.017913438538544543, 0.018779089263859725, 0.0188700252822741, 0.006757451415148705, 0.020028241723763385, 0.015047680071247746, 0.017036845170490093, 0.023572094319144355, 0.029760046574752032, 0.01091442617073949, 0.02647955524628555]","[0.0, 0.0, 1.734723475976807e-18, 0.0, 0.0, 0.0, 0.0, 1.734723475976807e-18, 8.673617379884035e-19, 1.734723475976807e-18, 1.734723475976807e-18, 0.0, 0.0, 0.0, 0.0, 4.336808689942018e-19, 3.469446951953614e-18, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.734723475976807e-18, 0.0, 0.0, 0.0, 0.0, 3.469446951953614e-18, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.469446951953614e-18, 0.0, 0.0, 1.734723475976807e-18, 3.469446951953614e-18, 1.734723475976807e-18, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.734723475976807e-18, 0.0, 0.0, 0.0, 0.0, 0.0, 1.734723475976807e-18, 0.0, 3.469446951953614e-18, 0.0, 0.0, 0.0]"
18,"{'alpha': 0.09642936667255529, 'l1_ratio': 0.05086162008473938}",0.12918392916132004,"[0.01494221603928767, 0.01494221603928767, 0.01494221603928767, 0.01494221603928767, 0.01494221603928767, 0.01494221603928767, 0.01494221603928767, 0.01494221603928767, 0.01494221603928767, 0.01494221603928767, 0.01494221603928767, 0.01494221603928767, 0.01494221603928767, 0.01494221603928767, 0.01494221603928767, 0.01494221603928767, 0.0182051365174125, 0.01494221603928767, 0.01494221603928767, 0.01494221603928767, 0.0182051365174125, 0.01494221603928767, 0.01494221603928767, 0.01494221603928767, 0.01494221603928767, 0.0182051365174125, 0.01494221603928767, 0.01494221603928767, 0.0182051365174125, 0.01494221603928767, 0.01494221603928767, 0.0182051365174125, 0.01494221603928767, 0.01494221603928767, 0.0182051365174125, 0.0182051365174125, 0.01494221603928767, 0.0182051365174125, 0.01494221603928767, 0.01494221603928767, 0.01494221603928767, 0.0182051365174125, 0.01494221603928767, 0.01494221603928767, 0.01494221603928767, 0.01494221603928767, 0.01494221603928767, 0.01494221603928767, 0.01494221603928767, 0.01494221603928767, 0.01494221603928767, 0.01494221603928767, 0.01494221603928767, 0.01494221603928767, 0.01494221603928767, 0.01494221603928767, 0.01494221603928767, 0.01494221603928767, 0.01494221603928767, 0.0182051365174125, 0.01494221603928767, 0.01494221603928767, 0.0182051365174125, 0.0182051365174125, 0.01494221603928767, 0.0182051365174125]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
19,"{'alpha': 0.10186379464048634, 'l1_ratio': 0.02908802911409107}",0.12859766265442607,"[0.01221300567166956, 0.013558421310543559, 0.012330666671923772, 0.01132320018122152, 0.012330666671923772, 0.015113005768077205, 0.012462115218841711, 0.014611803700225698, 0.01040126633845732, 0.01132320018122152, 0.012330666671923772, 0.01132320018122152, 0.011291071828905359, 0.011277284282241633, 0.01040126633845732, 0.011408732829159572, 0.027020829669280533, 0.011408732829159572, 0.011408732829159572, 0.016251920805697397, 0.0268893811223626, 0.014268050013657533, 0.01519853841601526, 0.01506708986909732, 0.01026981779153938, 0.02420742838376246, 0.01221300567166956, 0.014611803700225698, 0.020286174249988836, 0.01132320018122152, 0.01221300567166956, 0.021307428287354813, 0.01115962328198742, 0.013083219077057456, 0.027026634207676953, 0.028385837393214684, 0.018369480934765224, 0.025973251817994814, 0.013604337209523447, 0.01132320018122152, 0.012682403366759248, 0.023574777768993017, 0.0136898698574615, 0.015956895359545357, 0.011277284282241633, 0.011277284282241633, 0.01026981779153938, 0.01026981779153938, 0.014611803700225698, 0.015541720551257208, 0.014611803700225698, 0.013735785756441387, 0.012330666671923772, 0.015541720551257208, 0.012330666671923772, 0.014611803700225698, 0.013735785756441387, 0.013260583522955281, 0.011277284282241633, 0.020286174249988836, 0.01506708986909732, 0.01612047225877946, 0.021293640740691084, 0.0273645833558487, 0.011277284282241633, 0.023620693667972908]","[0.0, 1.734723475976807e-18, 0.0, 1.734723475976807e-18, 0.0, 0.0, 0.0, 1.734723475976807e-18, 0.0, 1.734723475976807e-18, 0.0, 1.734723475976807e-18, 0.0, 0.0, 0.0, 0.0, 3.469446951953614e-18, 0.0, 0.0, 0.0, 0.0, 1.734723475976807e-18, 0.0, 0.0, 0.0, 3.469446951953614e-18, 0.0, 1.734723475976807e-18, 0.0, 1.734723475976807e-18, 0.0, 3.469446951953614e-18, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.734723475976807e-18, 1.734723475976807e-18, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.734723475976807e-18, 0.0, 1.734723475976807e-18, 1.734723475976807e-18, 0.0, 0.0, 0.0, 1.734723475976807e-18, 1.734723475976807e-18, 0.0, 0.0, 0.0, 0.0, 0.0, 3.469446951953614e-18, 3.469446951953614e-18, 0.0, 3.469446951953614e-18]"
20,"{'alpha': 0.09326483295956431, 'l1_ratio': 0.04653924875514369}",0.12903105165222264,"[0.014413441479436774, 0.014413441479436774, 0.014413441479436774, 0.014413441479436774, 0.014413441479436774, 0.014413441479436774, 0.014413441479436774, 0.014413441479436774, 0.014413441479436774, 0.014413441479436774, 0.014413441479436774, 0.014413441479436774, 0.014413441479436774, 0.014413441479436774, 0.014413441479436774, 0.014413441479436774, 0.019712799518640255, 0.014413441479436774, 0.014413441479436774, 0.014413441479436774, 0.019712799518640255, 0.014413441479436774, 0.014413441479436774, 0.014413441479436774, 0.014413441479436774, 0.019712799518640255, 0.014413441479436774, 0.014413441479436774, 0.019712799518640255, 0.014413441479436774, 0.014413441479436774, 0.019712799518640255, 0.014413441479436774, 0.014413441479436774, 0.019712799518640255, 0.019712799518640255, 0.014413441479436774, 0.019712799518640255, 0.014413441479436774, 0.014413441479436774, 0.014413441479436774, 0.019712799518640255, 0.014413441479436774, 0.014413441479436774, 0.014413441479436774, 0.014413441479436774, 0.014413441479436774, 0.014413441479436774, 0.014413441479436774, 0.014413441479436774, 0.014413441479436774, 0.014413441479436774, 0.014413441479436774, 0.014413441479436774, 0.014413441479436774, 0.014413441479436774, 0.014413441479436774, 0.014413441479436774, 0.014413441479436774, 0.019712799518640255, 0.014413441479436774, 0.014413441479436774, 0.019712799518640255, 0.019712799518640255, 0.014413441479436774, 0.019712799518640255]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
21,"{'alpha': 0.08547324852534761, 'l1_ratio': 0.022935922138001236}",0.12834878582706924,"[0.014228147913821298, 0.01603928493099318, 0.007978656530825851, 0.0058039174781577855, 0.006866903093922748, 0.011990169562088086, 0.009099216219820551, 0.010521345832897674, 0.004056612791476991, 0.01264260928992973, 0.012891718882012349, 0.01339562907732001, 0.004046513639762136, 0.005363843247324907, 0.00047820851074802627, -0.005812043783319, 0.02400058133268464, -0.004106936004166254, -0.0022349386247525298, 0.013678031399781632, 0.03126527627431943, 0.015862326286803192, 0.01486077404804125, 0.005396677730728505, 0.0027285225759857514, 0.025153022842168592, 0.012378620333418605, 0.01661598559494288, 0.023639092294917386, 0.006383265819562716, 0.012378620333418605, 0.01946931783390138, 0.010966191523596007, 0.01363529080266703, 0.038621945551291746, 0.05132147008218433, 0.031783498194921975, 0.03184505893263778, 0.017008206114725713, 0.010378426801572624, 0.011878485079062945, 0.025045322405847985, 0.01223669578985015, 0.024018837637833065, -9.689145054563898e-05, 0.0050644098291878405, -0.003124816450836773, -0.005037907091199412, 0.019775213817330103, 0.029129989993927703, 0.021825926698190983, 0.023787217623827198, 0.013007489319094234, 0.029982048678023582, 0.012027015488237251, 0.020627272501425986, 0.0235845508141362, 0.02134049319827021, 0.0024389657267545745, 0.020880518079947213, 0.01224419750832819, 0.015158173185128918, 0.025181725906677232, 0.031184999118280737, 0.010087673862034725, 0.03058289533138835]","[1.734723475976807e-18, 0.0, 0.0, 0.0, 8.673617379884035e-19, 0.0, 0.0, 1.734723475976807e-18, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 8.673617379884035e-19, 3.469446951953614e-18, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 4.336808689942018e-19, 3.469446951953614e-18, 0.0, 0.0, 3.469446951953614e-18, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 6.938893903907228e-18, 0.0, 0.0, 0.0, 0.0, 0.0, 3.469446951953614e-18, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.469446951953614e-18, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.469446951953614e-18, 0.0, 3.469446951953614e-18, 0.0, 1.734723475976807e-18, 3.469446951953614e-18, 0.0, 0.0, 3.469446951953614e-18]"
